lon,lat,BMSB_PA1_RUN3 logistic values
92.7915266865,47.8748605595,4.696627E-5
93.3748600175,47.8748605595,1.16936644E-4
93.5415266835,47.8748605595,1.16936644E-4
95.7081933415,47.8748605595,4.696627E-5
96.8748600035,47.8748605595,4.696627E-5
99.1248599945,47.8748605595,4.696627E-5
100.1248599905,47.8748605595,4.696627E-5
102.2915266485,47.8748605595,4.696627E-5
102.8748599795,47.8748605595,4.696627E-5
103.9581933085,47.8748605595,6.425592E-5
104.0415266415,47.8748605595,6.425592E-5
106.8748599635,47.8748605595,6.425592E-5
107.1248599625,47.8748605595,4.4956712E-5
111.7915266105,47.8748605595,4.4956712E-5
111.8748599435,47.8748605595,4.4956712E-5
114.3748599335,47.8748605595,4.4956712E-5
120.4581932425,47.8748605595,4.4956712E-5
120.6248599085,47.8748605595,4.4956712E-5
123.5415265635,47.8748605595,8.181612E-5
124.7081932255,47.8748605595,6.463939E-6
126.2915265525,47.8748605595,1.1883801E-6
126.7081932175,47.8748605595,1.1883801E-6
127.4581932145,47.8748605595,1.1883801E-6
128.8748598755,47.8748605595,1.1883801E-6
130.2915265365,47.8748605595,1.1883801E-6
132.6248598605,47.8748605595,1.1883801E-6
132.8748598595,47.8748605595,2.814318E-6
135.9581931805,47.8748605595,1.3161582E-5
136.2081931795,47.8748605595,1.3161582E-5
138.2081931715,47.8748605595,2.1993566E-7
97.7081933335,47.7915272265,4.696627E-5
98.3748599975,47.7915272265,4.696627E-5
98.4581933305,47.7915272265,4.696627E-5
106.6248599645,47.7915272265,6.425592E-5
113.1248599385,47.7915272265,4.4956712E-5
114.2081932675,47.7915272265,4.4956712E-5
114.5415265995,47.7915272265,4.4956712E-5
119.9581932445,47.7915272265,4.4956712E-5
120.0415265775,47.7915272265,4.4956712E-5
120.5415265755,47.7915272265,4.4956712E-5
121.4581932385,47.7915272265,4.4956712E-5
121.7915265705,47.7915272265,4.4956712E-5
123.5415265635,47.7915272265,8.181612E-5
123.8748598955,47.7915272265,8.181612E-5
124.8748598915,47.7915272265,6.463939E-6
125.5415265555,47.7915272265,1.1883801E-6
126.2081932195,47.7915272265,1.1883801E-6
126.5415265515,47.7915272265,1.1883801E-6
126.7081932175,47.7915272265,1.1883801E-6
126.8748598835,47.7915272265,1.1883801E-6
129.8748598715,47.7915272265,6.5297303E-7
133.1248598585,47.7915272265,2.814318E-6
133.5415265235,47.7915272265,8.804949E-6
133.6248598565,47.7915272265,8.804949E-6
134.8748598515,47.7915272265,1.281196E-6
135.3748598495,47.7915272265,1.0497161E-5
136.0415265135,47.7915272265,6.8090776E-5
138.7081931695,47.7915272265,7.813112E-4
139.2915265005,47.7915272265,2.234344E-6
93.2081933515,47.7081938935,8.547315E-5
94.0415266815,47.7081938935,4.696627E-5
94.8748600115,47.7081938935,6.425592E-5
96.9581933365,47.7081938935,4.696627E-5
97.1248600025,47.7081938935,4.696627E-5
99.3748599935,47.7081938935,4.696627E-5
99.9581933245,47.7081938935,4.696627E-5
103.4581933105,47.7081938935,4.696627E-5
103.5415266435,47.7081938935,4.696627E-5
104.0415266415,47.7081938935,6.425592E-5
106.5415266315,47.7081938935,6.425592E-5
107.7915266265,47.7081938935,4.4956712E-5
108.2915266245,47.7081938935,4.4956712E-5
113.1248599385,47.7081938935,4.4956712E-5
113.4581932705,47.7081938935,4.4956712E-5
114.8748599315,47.7081938935,8.181612E-5
115.1248599305,47.7081938935,8.181612E-5
115.2915265965,47.7081938935,8.181612E-5
116.2081932595,47.7081938935,8.181612E-5
116.2915265925,47.7081938935,8.181612E-5
118.4581932505,47.7081938935,4.4956712E-5
118.8748599155,47.7081938935,4.4956712E-5
122.6248599005,47.7081938935,8.181612E-5
122.9581932325,47.7081938935,8.181612E-5
123.1248598985,47.7081938935,8.181612E-5
125.6248598885,47.7081938935,1.1883801E-6
128.7081932095,47.7081938935,1.1883801E-6
129.1248598745,47.7081938935,1.526659E-6
129.7915265385,47.7081938935,1.932452E-5
130.9581932005,47.7081938935,1.1883801E-6
133.2081931915,47.7081938935,2.814318E-6
135.4581931825,47.7081938935,2.3953211E-5
135.9581931805,47.7081938935,1.3161582E-5
138.8748598355,47.7081938935,2.234344E-6
93.6248600165,47.6248605605,8.547315E-5
95.2081933435,47.6248605605,4.696627E-5
96.7915266705,47.6248605605,4.696627E-5
96.8748600035,47.6248605605,4.696627E-5
97.2081933355,47.6248605605,4.696627E-5
99.3748599935,47.6248605605,4.696627E-5
99.5415266595,47.6248605605,4.696627E-5
101.7081933175,47.6248605605,4.696627E-5
104.1248599745,47.6248605605,4.696627E-5
105.7081933015,47.6248605605,6.425592E-5
106.3748599655,47.6248605605,6.425592E-5
106.6248599645,47.6248605605,6.425592E-5
107.2915266285,47.6248605605,6.425592E-5
107.4581932945,47.6248605605,6.425592E-5
112.2081932755,47.6248605605,4.4956712E-5
114.2081932675,47.6248605605,4.4956712E-5
115.4581932625,47.6248605605,8.181612E-5
116.3748599255,47.6248605605,8.181612E-5
120.2915265765,47.6248605605,4.4956712E-5
122.1248599025,47.6248605605,8.181612E-5
124.9581932245,47.6248605605,6.463939E-6
125.2081932235,47.6248605605,6.463939E-6
128.2915265445,47.6248605605,1.526659E-6
92.7915266865,47.5415272275,4.696627E-5
93.3748600175,47.5415272275,8.547315E-5
94.1248600145,47.5415272275,4.696627E-5
96.7081933375,47.5415272275,4.696627E-5
97.2915266685,47.5415272275,4.696627E-5
