Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.55674E-11,0.000000002,0.000000005,1,0,0
2.7816E-11,0.000000011,0.000000009,0.999379113,0,0
3.68668E-11,0.000000031,0.000000011,0.998509872,0,0
1.11408E-10,0.000000103,0.000000035,0.997143922,0,0
1.16672E-10,0.00000027,0.000000036,0.995281262,0,0
2.61643E-10,0.000008041,0.000000082,0.957283,0,0
4.65792E-10,0.000010147,0.000000145,0.950453247,0,0
1.20904E-9,0.000026323,0.000000377,0.926983733,0,0
2.0485E-9,0.000068054,0.000000638,0.899168012,0,0
3.79655E-9,0.000105369,0.000001183,0.883894201,0,0
8.84895E-9,0.000251219,0.000002757,0.8504905,0,0
1.66181E-8,0.000508986,0.000005177,0.825406681,0,0
2.66709E-8,0.001013739,0.000008308,0.795107413,0,0
4.84949E-8,0.002797542,0.000015107,0.739227617,0,0
8.70579E-8,0.005001831,0.000027119,0.6982491,0,0
1.45418E-7,0.011015541,0.000045298,0.636532969,0.003952569,0
2.44234E-7,0.02502267,0.000076076,0.537439464,0.005928854,0
4.00942E-7,0.050029173,0.000124883,0.437600894,0.005928854,0
1.14217E-6,0.100009537,0.000355674,0.357258165,0.015810277,0
3.55602E-6,0.200074599,0.001106523,0.294672793,0.029644269,0
6.15128E-6,0.300443518,0.001912542,0.268471377,0.031620553,0
8.41903E-6,0.402830639,0.002615782,0.25071402,0.037549407,0
1.1136E-5,0.500826938,0.003457035,0.238420464,0.041501976,0
1.32104E-5,0.617230108,0.004098357,0.226747796,0.045454545,0
1.50657E-5,0.700494923,0.004671257,0.219421334,0.051383399,0
1.58884E-5,0.751521911,0.00492506,0.215323482,0.051383399,0
1.65778E-5,0.801710374,0.00513769,0.211473985,0.051383399,0
1.9092E-5,0.901889889,0.005912241,0.204644232,0.053359684,0
1.95296E-5,1.012464919,0.006046939,0.197566124,0.055335968,0
2.12458E-5,1.127230303,0.006574836,0.190612194,0.055335968,0
2.37187E-5,1.216347406,0.007334492,0.185645101,0.055335968,0
2.55608E-5,1.311798288,0.007899631,0.180926363,0.055335968,0
2.72752E-5,1.405343684,0.008425015,0.176580156,0.055335968,0
2.89675E-5,1.500848457,0.008943081,0.172358127,0.061264822,0
3.43715E-5,1.755494191,0.010593761,0.162299764,0.061264822,0
4.12865E-5,2.059608064,0.012697983,0.152489755,0.063241107,0
4.58216E-5,2.411494709,0.014073162,0.142679747,0.063241107,0
4.84666E-5,2.501909957,0.014873439,0.140320377,0.065217391,0
5.57396E-5,2.750125698,0.017067291,0.134484043,0.067193676,0
6.00161E-5,3.113350419,0.01835272,0.126785049,0.067193676,0
6.5544E-5,3.26032608,0.02000931,0.123928971,0.06916996,0
6.81812E-5,3.501098845,0.020797641,0.119458587,0.07312253,0
7.63332E-5,3.756827302,0.023226524,0.11511238,0.075098814,0
8.59616E-5,4.001468001,0.026079828,0.111387061,0.077075099,0
9.21945E-5,4.305982046,0.027918044,0.107165032,0.079051383,0
9.69548E-5,4.554288608,0.029317273,0.103936421,0.079051383,0
1.03741E-4,4.764383785,0.031305097,0.101328697,0.083003953,0
1.12622E-4,5.000379733,0.033894275,0.098596796,0.084980237,0
1.16725E-4,5.250637622,0.035085643,0.095864895,0.084980237,0
1.27528E-4,5.506029092,0.038208739,0.093257171,0.084980237,0
1.39944E-4,6.24011928,0.041773501,0.086551596,0.086956522,0
1.41998E-4,6.347425536,0.042360423,0.085682354,0.088932806,0
1.43166E-4,6.504593461,0.042693993,0.084316404,0.088932806,0
1.5479E-4,6.775987238,0.046001112,0.082081212,0.09486166,0
1.58652E-4,7.044314635,0.047094823,0.079970197,0.09486166,0
1.71688E-4,7.25772242,0.050767875,0.078355892,0.098814229,0
1.84897E-4,7.504396628,0.05446112,0.07661741,0.104743083,0
1.89393E-4,7.935960088,0.055711616,0.073637154,0.106719368,0
1.92201E-4,8.012393677,0.056490845,0.073264622,0.108695652,0
2.02959E-4,8.251381525,0.059464835,0.071774494,0.110671937,0
2.03814E-4,8.536549759,0.059700313,0.069911834,0.110671937,0
2.13643E-4,8.765300416,0.062399819,0.068670061,0.112648221,0
2.16357E-4,9.023725416,0.063142325,0.067179933,0.116600791,0
2.24354E-4,9.266716096,0.065323752,0.065689805,0.116600791,0
2.35509E-4,9.565036749,0.068349713,0.064199677,0.140316206,0
2.42088E-4,9.757511685,0.070125216,0.063206259,0.140316206,0
2.54838E-4,10.007739794,0.073546828,0.061964485,0.144268775,0
2.58415E-4,10.26470609,0.074502353,0.060722712,0.144268775,0
2.65697E-4,10.635103354,0.076441227,0.058984229,0.144268775,0
2.67007E-4,10.795035068,0.076789165,0.058239166,0.144268775,0
2.73317E-4,11.011733906,0.07846159,0.057245747,0.144268775,0
2.74857E-4,11.264366272,0.078868727,0.056003974,0.144268775,0
2.84558E-4,11.538618638,0.081425679,0.054886378,0.146245059,0
2.96064E-4,11.771541922,0.084440074,0.053892959,0.152173913,0
3.20275E-4,12.015807943,0.090719037,0.052899541,0.152173913,0
3.25086E-4,12.273882073,0.091956287,0.051906122,0.156126482,0
3.33337E-4,12.538355512,0.094070782,0.050912703,0.158102767,0
3.46023E-4,12.811863275,0.097302419,0.049919285,0.158102767,0
3.52613E-4,13.040242617,0.09897223,0.049050043,0.162055336,0
3.63425E-4,13.273904779,0.10169836,0.04830498,0.169960474,0
3.70932E-4,13.605322503,0.103581346,0.047063206,0.169960474,0
3.79251E-4,13.756338401,0.105659117,0.046690674,0.171936759,0
3.90958E-4,14.028182374,0.108566485,0.045697256,0.171936759,0
3.93473E-4,14.656624407,0.109188777,0.043834596,0.173913043,0
4.0026E-4,14.815783631,0.110863249,0.043337887,0.177865613,0
4.06577E-4,15.016927242,0.112416174,0.042717,0.177865613,0
4.20819E-4,15.68849917,0.11589771,0.040730163,0.179841897,0
4.29152E-4,15.774205879,0.117921962,0.040481808,0.179841897,0
4.45207E-4,16.172037977,0.121796276,0.039364212,0.181818182,0
4.45377E-4,16.261096403,0.121837272,0.039115857,0.181818182,0
4.47491E-4,16.75265967,0.122344673,0.037749907,0.181818182,0
4.68705E-4,17.031165105,0.127405597,0.037004843,0.203557312,0
4.77547E-4,17.266645875,0.129497982,0.036383956,0.205533597,0
4.9474E-4,17.51245074,0.133537528,0.03576307,0.209486166,0
4.98835E-4,17.761036086,0.134494265,0.035142183,0.209486166,0
5.23297E-4,18.019114598,0.140165128,0.034521296,0.213438735,0
5.37489E-4,18.283234685,0.143421306,0.03390041,0.213438735,0
5.41597E-4,18.553555919,0.144359232,0.033279523,0.21541502,0
5.66825E-4,18.77714753,0.150074571,0.032782814,0.223320158,0
5.74828E-4,19.006155649,0.151871577,0.032286105,0.223320158,0
5.86963E-4,19.524714334,0.154581963,0.031168509,0.223320158,0
6.00989E-4,19.762801167,0.15769344,0.030671799,0.223320158,0
6.08509E-4,20.003948717,0.159352097,0.03017509,0.227272727,0
6.24268E-4,20.250725028,0.162807171,0.029678381,0.227272727,0
6.36339E-4,20.632234045,0.165434519,0.028809139,0.233201581,0
6.39019E-4,21.079022262,0.166015562,0.028064075,0.235177866,0
6.42017E-4,21.271089629,0.166664482,0.027691544,0.241106719,0
6.42093E-4,21.592105506,0.166680925,0.027070657,0.241106719,0
6.58354E-4,21.78742043,0.170183912,0.026698125,0.241106719,0
6.70444E-4,22.053721953,0.172769072,0.026201416,0.247035573,0
6.76744E-4,22.255485105,0.174109985,0.025828884,0.247035573,0
7.04466E-4,22.533176912,0.179958656,0.025332174,0.247035573,0
7.29734E-4,22.782208174,0.185217966,0.024835465,0.247035573,0
7.4078E-4,23.042980928,0.18749584,0.024462933,0.249011858,0
7.55135E-4,23.268591486,0.190437347,0.024090401,0.249011858,0
7.72741E-4,23.576114113,0.194015925,0.023593692,0.250988142,0
7.9384E-4,23.812825373,0.198263135,0.02322116,0.252964427,0
8.05935E-4,24.053548882,0.200677556,0.022848628,0.252964427,0
8.22245E-4,24.298541669,0.203910629,0.022476096,0.254940711,0
8.49086E-4,24.550155557,0.2091747,0.022103564,0.258893281,0
8.6397E-4,24.894476033,0.212063918,0.021606855,0.258893281,0
8.80844E-4,25.070582107,0.215313885,0.0213585,0.258893281,0
8.96725E-4,25.2755663,0.218348245,0.020985968,0.258893281,0
9.76793E-4,25.530935954,0.233295953,0.020737613,0.260869565,0
1.0025E-3,25.827648587,0.2379742,0.020365081,0.26284585,0
1.02152E-3,26.133199219,0.241400429,0.019992549,0.26284585,0
1.04549E-3,26.341858328,0.245671886,0.019744195,0.26284585,0
1.04718E-3,26.551124513,0.245971297,0.01949584,0.26284585,0
1.05776E-3,26.762370304,0.247840711,0.019247485,0.26284585,0
1.06291E-3,27.18636191,0.248747565,0.018750776,0.26284585,0
1.07945E-3,27.29430649,0.25164376,0.018626599,0.26284585,0
1.07951E-3,27.510202475,0.251655665,0.018378244,0.26284585,0
1.08525E-3,27.834758523,0.252655161,0.018005712,0.26284585,0
1.12635E-3,28.056977247,0.259737999,0.017757358,0.268774704,0
1.13569E-3,28.511203925,0.261329879,0.017260648,0.270750988,0
1.1587E-3,28.972662716,0.2652199,0.016763939,0.270750988,0
1.16299E-3,29.088961257,0.265939595,0.016639762,0.270750988,0
