lon,lat,BMSB_PA2_RUN1 logistic values
-29.2918061585,83.2915270845,1.3442099E-14
-73.7084726475,82.9581937525,6.653055E-13
-67.4584726725,82.8748604195,1.3442099E-14
-38.9584727865,82.8748604195,1.7905712E-14
-66.6251393425,82.7081937535,2.3963389E-14
-35.8751394655,82.7081937535,8.862284E-13
-81.5418059495,82.6248604205,8.862284E-13
-70.3751393275,82.6248604205,2.3963389E-14
-30.4584728205,82.5415270875,1.3442099E-14
-84.9584726025,82.4581937545,8.862284E-13
-69.5418059975,82.4581937545,1.186048E-12
-61.4584726965,82.4581937545,1.7905712E-14
-41.4584727765,82.3748604215,1.7905712E-14
-25.0418061755,82.3748604215,1.3442099E-14
-80.9584726185,82.2915270885,1.7905712E-14
-67.3751393395,82.2915270885,2.3963389E-14
-31.8751394815,82.2915270885,1.3442099E-14
-45.0418060955,82.2081937555,8.862284E-13
-33.2084728095,82.2081937555,2.3963389E-14
-36.2918061305,82.1248604225,1.7905712E-14
-75.2084726415,82.0415270895,1.7905712E-14
-45.4584727605,82.0415270895,8.862284E-13
-30.0418061555,81.9581937565,1.3442099E-14
-67.7918060045,81.8748604235,1.186048E-12
-52.1251394005,81.8748604235,8.862284E-13
-50.8751394055,81.8748604235,8.862284E-13
-26.6251395025,81.8748604235,1.3442099E-14
-22.7918061845,81.8748604235,4.0407343E-12
-15.7084728795,81.8748604235,3.0237413E-11
-73.7918059805,81.7915270905,2.8589717E-14
-40.5418061135,81.7915270905,1.7905712E-14
-26.6251395025,81.7915270905,6.653055E-13
-82.6251392785,81.7081937575,1.7905712E-14
-47.4584727525,81.7081937575,8.862284E-13
-31.5418061495,81.7081937575,1.3442099E-14
-86.7084725955,81.6248604245,6.0459037E-14
-84.3751392715,81.6248604245,1.7905712E-14
-77.7084726315,81.6248604245,1.7905712E-14
-60.0418060355,81.6248604245,8.862284E-13
-68.6251393345,81.5415270915,1.8937406E-12
-67.4584726725,81.5415270915,2.3963389E-14
-30.3751394875,81.5415270915,1.3442099E-14
-88.8751392535,81.4581937585,8.862284E-13
-32.6251394785,81.4581937585,1.3442099E-14
-21.3751395235,81.4581937585,2.2006695E-13
-20.3751395275,81.4581937585,5.1522932E-11
-86.2918059305,81.3748604255,6.0459037E-14
-61.3751393635,81.3748604255,8.862284E-13
-38.2918061225,81.3748604255,1.7905712E-14
-56.7918060485,81.2915270925,1.7905712E-14
-45.6251394265,81.2915270925,1.7905712E-14
-21.7084728555,81.2915270925,6.653055E-13
-90.2918059145,81.2081937595,8.862284E-13
-86.4584725965,81.2081937595,1.7905712E-14
-78.0418059635,81.2081937595,8.862284E-13
-56.3751393835,81.2081937595,1.7905712E-14
-47.7918060845,81.2081937595,1.7905712E-14
-26.6251395025,81.2081937595,1.3442099E-14
-14.7918062165,81.2081937595,1.3549571E-11
-89.8751392495,81.1248604265,1.5490836E-12
-72.2918059865,81.1248604265,2.8589717E-14
-19.9584728625,81.1248604265,4.199112E-13
-74.7084726435,81.0415270935,1.4150241E-12
-76.8751393015,80.9581937605,8.862284E-13
-54.6251393905,80.9581937605,1.7905712E-14
95.0415266775,80.9581937605,3.3847708E-12
-82.5418059455,80.8748604275,8.862284E-13
-67.8751393375,80.8748604275,2.1462746E-14
-50.8751394055,80.8748604275,1.7905712E-14
-32.7918061445,80.8748604275,2.3963389E-14
55.6248601685,80.8748604275,3.3847708E-12
79.7915267385,80.8748604275,1.3442099E-14
80.2915267365,80.8748604275,6.653055E-13
97.2081933355,80.8748604275,3.3847708E-12
-70.2918059945,80.7915270945,3.826189E-14
-44.9584727625,80.7915270945,1.7905712E-14
-93.9584725665,80.7081937615,2.9923698E-12
-84.6251392705,80.7081937615,8.862284E-13
-82.3751392795,80.7081937615,8.862284E-13
-39.1251394525,80.7081937615,1.7905712E-14
-18.4584728685,80.7081937615,2.2006695E-13
-18.2084728695,80.7081937615,4.199112E-13
59.6248601525,80.7081937615,1.1328221E-7
-82.2918059465,80.6248604285,8.862284E-13
59.9581934845,80.6248604285,2.8564004E-10
94.9581933445,80.6248604285,1.219148E-13
-70.2918059945,80.5415270955,3.826189E-14
-57.9584727105,80.5415270955,8.862284E-13
-54.4584727245,80.5415270955,1.7905712E-14
-30.7084728195,80.5415270955,1.3442099E-14
-93.8751392335,80.4581937625,8.862284E-13
-81.2918059505,80.4581937625,8.862284E-13
-73.6251393145,80.4581937625,2.8589717E-14
-65.2084726815,80.4581937625,1.186048E-12
-54.9584727225,80.4581937625,1.7905712E-14
-45.7084727595,80.4581937625,1.7905712E-14
-24.2084728455,80.4581937625,6.653055E-13
-71.6251393225,80.3748604295,2.8589717E-14
-62.2918060265,80.3748604295,8.862284E-13
-62.0418060275,80.3748604295,8.862284E-13
-57.3751393795,80.3748604295,1.7905712E-14
-51.2084727375,80.3748604295,1.7905712E-14
58.1248601585,80.3748604295,2.2737319E-9
58.9581934885,80.3748604295,2.723608E-8
-19.8751395295,80.2915270965,4.199112E-13
