lon,lat,BMSB_PA2_RUN1 logistic values
-116.27930581055,55.81236052775,0.03564546
-112.48763915905,55.81236052775,0.009237072
-111.69597249555,55.81236052775,8.343705E-5
-104.19597252555,55.81236052775,3.78682E-5
-93.36263923555,55.81236052775,1.6107884E-5
-86.94597259455,55.81236052775,2.9141385E-5
-76.77930596855,55.81236052775,1.062603E-4
-76.23763930405,55.81236052775,5.0597548E-5
-75.90430597205,55.81236052775,1.2388319E-4
-74.77930597655,55.81236052775,2.1645775E-4
-72.90430598405,55.81236052775,7.6409204E-5
-110.07097250205,55.77069386125,3.9473243E-4
-101.98763920105,55.77069386125,3.990112E-5
-97.27930588655,55.77069386125,3.990112E-5
-91.98763924105,55.77069386125,3.573909E-5
-75.69597263955,55.77069386125,1.4130268E-4
-66.77930600855,55.77069386125,9.277334E-5
-65.19597268155,55.77069386125,1.557889E-4
-64.65430601705,55.77069386125,0.021593448
-62.61263935855,55.77069386125,0.06547541
-120.40430579405,55.72902719475,0.108967714
-120.32097246105,55.72902719475,0.14374335
-119.23763913205,55.72902719475,0.10560914
-107.77930584455,55.72902719475,3.5773593E-4
-107.32097251305,55.72902719475,6.1424955E-4
-87.11263926055,55.72902719475,2.9141385E-5
-86.65430592905,55.72902719475,7.360006E-5
-76.94597263455,55.72902719475,2.0560146E-4
-70.15430599505,55.72902719475,5.6526773E-5
-68.57097266805,55.72902719475,1.3045949E-4
-67.07097267405,55.72902719475,3.3827903E-4
-65.61263934655,55.72902719475,1.2018753E-4
-125.82097243905,55.68736052825,0.004195768
-125.77930577255,55.68736052825,7.293001E-5
-114.11263915255,55.68736052825,0.01888859
-94.32097256505,55.68736052825,1.1871638E-5
-92.32097257305,55.68736052825,1.0302045E-6
-91.73763924205,55.68736052825,3.1907732E-6
-74.61263931055,55.68736052825,7.6409204E-5
-67.40430600605,55.68736052825,9.848806E-5
-62.02930602755,55.68736052825,0.059596498
-61.86263936155,55.68736052825,1.8173788E-4
-127.69597243155,55.64569386175,0.27024624
-124.32097244505,55.64569386175,0.1124455
-119.98763912905,55.64569386175,0.13351795
-107.36263917955,55.64569386175,6.1424955E-4
-104.23763919205,55.64569386175,5.228781E-5
-87.19597259355,55.64569386175,2.013146E-5
-85.90430593205,55.64569386175,8.5562766E-5
-75.61263930655,55.64569386175,1.2388319E-4
-70.82097265905,55.64569386175,9.368553E-5
-69.98763932905,55.64569386175,5.6526773E-5
-68.90430600005,55.64569386175,1.1842997E-4
-66.15430601105,55.64569386175,9.277334E-5
-119.98763912905,55.60402719525,0.09484403
-119.61263913055,55.60402719525,0.10510651
-118.15430580305,55.60402719525,0.059659746
-116.32097247705,55.60402719525,0.06834512
-104.36263919155,55.60402719525,5.5094788E-5
-103.23763919605,55.60402719525,3.990112E-5
-98.52930588155,55.60402719525,1.0348577E-4
-97.40430588605,55.60402719525,3.990112E-5
-93.77930590055,55.60402719525,1.1871638E-5
-75.65430597305,55.60402719525,1.2388319E-4
-65.11263934855,55.60402719525,2.6865182E-5
-120.36263912755,55.56236052875,0.19609167
-120.27930579455,55.56236052875,0.108967714
-109.57097250405,55.56236052875,3.9473243E-4
-108.94597250655,55.56236052875,7.4105046E-4
-99.15430587905,55.56236052875,1.0348577E-4
-86.23763926405,55.56236052875,8.5562766E-5
-86.19597259755,55.56236052875,8.5562766E-5
-72.11263932055,55.56236052875,7.6409204E-5
-71.65430598905,55.56236052875,5.6526773E-5
-70.07097266205,55.56236052875,3.6463386E-4
-62.32097269305,55.56236052875,0.02819411
-125.23763910805,55.52069386225,0.011100625
-94.40430589805,55.52069386225,1.1871638E-5
-91.82097257505,55.52069386225,1.6107884E-5
-91.23763924405,55.52069386225,8.642398E-5
-86.65430592905,55.52069386225,5.9109527E-5
-75.86263930555,55.52069386225,1.2029389E-4
-73.77930598055,55.52069386225,7.251638E-5
-67.27930600655,55.52069386225,1.3501882E-4
-66.19597267755,55.52069386225,1.03429535E-4
-121.15430579105,55.47902719575,0.09202767
-117.19597247355,55.47902719575,0.036274176
-104.32097252505,55.47902719575,5.5094788E-5
-97.69597255155,55.47902719575,3.990112E-5
-94.19597256555,55.47902719575,1.1871638E-5
-91.19597257755,55.47902719575,3.910693E-5
-65.36263934755,55.47902719575,1.4462162E-4
-64.36263935155,55.47902719575,0.028319698
-127.52930576555,55.43736052925,0.08732848
-125.57097244005,55.43736052925,1.4941147E-5
-124.61263911055,55.43736052925,9.62192E-5
