Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.65464E-13,0.000000001,0,0.918709355,0.001764706,0
4.51905E-13,0.000000003,0,0.912456228,0.001764706,0
1.37905E-12,0.00000001,0.000000001,0.901325663,0.002205882,0
3.0011E-12,0.000000025,0.000000003,0.892321161,0.0025,0
1.29696E-11,0.000000104,0.000000014,0.878814407,0.0025,0
2.67343E-11,0.000000252,0.000000029,0.869434717,0.003088235,0
8.50701E-11,0.000001007,0.000000092,0.851050525,0.003676471,0
2.32415E-10,0.000002568,0.000000251,0.837918959,0.003970588,0
5.83941E-10,0.000010039,0.00000063,0.814407204,0.004117647,0
1.36017E-9,0.000025423,0.000001467,0.793271636,0.004117647,0
2.82829E-9,0.000050165,0.000003051,0.777763882,0.005147059,0
5.43157E-9,0.000100733,0.000005859,0.761755878,0.005441176,0
1.08182E-8,0.000250424,0.000011669,0.738244122,0.005882353,0
1.75932E-8,0.000502311,0.000018977,0.715982991,0.005882353,0
3.73302E-8,0.001004343,0.000040266,0.692471236,0.006470588,0
7.35354E-8,0.00250296,0.000079316,0.657828914,0.006911765,0
1.33245E-7,0.00503209,0.00014371,0.626813407,0.007352941,0
2.00078E-7,0.010034325,0.000215777,0.588294147,0.0075,0
4.19494E-7,0.02501914,0.000452302,0.523761881,0.008382353,0
7.96828E-7,0.050347234,0.000858798,0.471110555,0.008529412,0
1.54095E-6,0.10006717,0.001659455,0.416333167,0.009558824,0
3.44212E-6,0.20109017,0.003699265,0.362931466,0.011617647,0
5.52497E-6,0.300462643,0.005924458,0.334417209,0.012058824,0
8.39487E-6,0.400555738,0.008974252,0.316408204,0.012941176,0
1.10013E-5,0.500067845,0.011727914,0.303651826,0.013088235,0
1.29775E-5,0.600927882,0.013805575,0.293021511,0.013088235,0
1.60263E-5,0.700693651,0.016993751,0.284642321,0.013676471,0
1.79084E-5,0.751279926,0.01895163,0.280890445,0.013970588,0
1.88029E-5,0.801034835,0.019879427,0.277513757,0.013970588,0
2.15668E-5,0.903382921,0.022735165,0.271135568,0.014264706,0
2.37585E-5,1.001197658,0.024987785,0.265757879,0.015735294,0
2.67676E-5,1.10074443,0.028063779,0.26088044,0.016029412,0
2.94618E-5,1.202206315,0.030801512,0.256378189,0.017794118,0
3.21069E-5,1.301155543,0.033474279,0.252376188,0.019558824,0
3.44355E-5,1.400958912,0.035815106,0.248624312,0.019558824,0
3.61976E-5,1.50047512,0.037578944,0.245122561,0.019852941,0
4.31875E-5,1.753273645,0.044512541,0.237243622,0.021176471,0
4.84659E-5,2.012346854,0.049682596,0.23024012,0.023529412,0
5.58354E-5,2.254767998,0.056807954,0.224362181,0.026323529,0
6.18258E-5,2.502569345,0.062521676,0.219109555,0.028676471,0
6.7276E-5,2.754048012,0.067660287,0.214232116,0.030147059,0
7.02073E-5,3.002184154,0.070400786,0.209729865,0.031323529,0
7.42302E-5,3.256619053,0.074135684,0.205352676,0.032352941,0
7.9235E-5,3.50333436,0.078740566,0.201350675,0.037941176,0
8.4644E-5,3.767511716,0.083666087,0.197348674,0.040735294,0
8.85301E-5,4.001493374,0.087172425,0.193971986,0.041911765,0
9.42744E-5,4.25796123,0.092306582,0.190470235,0.044117647,0
9.93052E-5,4.509838414,0.096755726,0.187218609,0.050147059,0
1.0435E-4,4.753584849,0.101173666,0.184217109,0.054117647,0
1.07872E-4,5.005363138,0.104232274,0.181215608,0.058382353,0
1.11964E-4,5.251155315,0.107760553,0.178464232,0.059411765,0
1.19007E-4,5.505110597,0.113768245,0.175712856,0.063676471,0
1.24249E-4,5.761296313,0.118187222,0.173086543,0.065147059,0
1.29642E-4,6.001499917,0.122687069,0.170710355,0.070735294,0
1.33669E-4,6.25166901,0.126017789,0.168334167,0.074705882,0
1.37894E-4,6.509519906,0.129485459,0.165957979,0.076617647,0
1.43953E-4,6.762982427,0.134410361,0.163706853,0.080147059,0
1.47992E-4,7.011765304,0.137662345,0.16158079,0.082352941,0
1.53277E-4,7.25395685,0.141881288,0.15957979,0.083970588,0
1.58851E-4,7.503774595,0.146286023,0.157578789,0.087941176,0
1.6204E-4,7.760701014,0.148785899,0.155577789,0.088970588,0
1.6803E-4,8.008690096,0.153441299,0.153701851,0.090882353,0
1.71576E-4,8.26394158,0.156174409,0.151825913,0.093676471,0
1.77437E-4,8.509708981,0.16065167,0.149949975,0.095147059,0
1.83128E-4,8.76055927,0.164954546,0.148324162,0.098676471,0
1.88018E-4,9.002047443,0.16861624,0.146698349,0.100294118,0
1.924E-4,9.262623976,0.171871346,0.144947474,0.101764706,0
1.97825E-4,9.500485392,0.175864722,0.143446723,0.104264706,0
2.01467E-4,9.762674013,0.178524587,0.14182091,0.105735294,0
2.04281E-4,10.006657353,0.180568198,0.14032016,0.106911765,0
2.07339E-4,10.253498145,0.182776788,0.13881941,0.107794118,0
2.1246E-4,10.503415478,0.186449359,0.137318659,0.109117647,0
2.17148E-4,10.872620556,0.189782706,0.135192596,0.110588235,0
