X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-75.776551,45.373622,train,6.137531540757705,100.0,0.9993463936084666
-75.680891,45.42063,train,0.005906914314434057,54.26777515053057,0.5953909814149388
-75.688213,45.422608,train,0.005906914314434057,54.26777515053057,0.5953909814149388
-75.674159,45.428692,train,0.005906914314434057,54.26777515053057,0.5953909814149388
-82.826214,42.032609,train,0.006154025214771474,55.210586719357764,0.6052239418180134
-81.299095,42.954168,train,505.4903062306503,100.0,0.9999920589542596
-81.291885,42.99549,train,505.4903062306503,100.0,0.9999920589542596
-81.276465,43.033674,train,240.26032995721775,100.0,0.999983292762251
-81.271716,43.039335,train,240.26032995721775,100.0,0.999983292762251
-81.271709,43.039336,train,240.26032995721775,100.0,0.999983292762251
-80.098996,43.200117,train,7.941951569540495,100.0,0.999494818671565
-78.331543,44.300676,train,0.043689798162348574,100.0,0.9158528092927953
-121.940237,49.105287,train,0.001875021385368856,22.822160252424094,0.31838439435092
-81.260952,42.990749,train,505.4903062306503,100.0,0.9999920589542596
-80.028525,45.360545,train,7.703766448776154E-7,0.019364898008035654,1.9187826837361788E-4
-80.33864,42.703818,train,0.02396788328691742,100.0,0.8565453420199621
-79.714363,43.868195,train,0.007264430794934371,58.806745783844654,0.6440906582154067
-75.773497,45.383597,train,6.137531540757705,100.0,0.9993463936084666
-75.703616,45.392898,train,0.5498035707702709,100.0,0.9927518507559124
-75.759138,45.401383,train,6.137531540757705,100.0,0.9993463936084666
-75.673661,45.423178,train,0.005906914314434057,54.26777515053057,0.5953909814149388
-123.141421,49.205878,train,0.00408489548253711,43.43697509054417,0.5043673005832735
-122.73832,49.285508,train,3.499518169747057E-4,5.118920969891707,0.08018867327418906
-82.880783,42.290792,train,0.013760667336987336,85.85651067537884,0.774166302319159
-81.268292,43.010393,train,240.26032995721775,100.0,0.999983292762251
-80.199927,43.49558,train,12.75594141002338,100.0,0.9996854100706163
-77.461756,44.149853,train,1.876726123854871,100.0,0.9978656523880702
-75.846847,45.248828,train,0.005509320920306585,53.38066037589552,0.5784990504282326
-122.622038,49.16545,train,6.725703219028007E-4,9.801893258717207,0.14350543036827484
-122.637833,49.176513,train,0.0016813696104856744,20.854426027832996,0.295208986437458
-121.950754,49.183153,train,0.003976621568433168,42.50073803477317,0.49765154501112413
-122.780312,49.229053,train,0.013379243763151794,85.51161264667758,0.7692139462807575
-122.899134,49.232002,train,0.0049105925847319765,49.05718031518326,0.5502221046162257
