lon,lat,BMSB_PA2_RUN2 logistic values
-8.4584729085,71.0415271335,0.0022098587
24.6248602925,71.0415271335,0.0022851008
24.7915269585,71.0415271335,0.0022851008
-8.8751395735,70.9581938005,0.0022098587
25.3748602895,70.9581938005,0.007544967
26.5415269515,70.9581938005,0.0025106778
28.2081936115,70.9581938005,0.002328215
22.8748602995,70.8748604675,0.002011255
24.0415269615,70.8748604675,0.002011255
27.1248602825,70.8748604675,0.0040762927
28.1248602785,70.8748604675,0.002692731
29.0415269415,70.8748604675,0.002435537
29.2081936075,70.8748604675,0.002435537
24.5415269595,70.7915271345,0.008069378
25.8748602875,70.7915271345,0.008634161
26.1248602865,70.7915271345,0.0065323617
27.7081936135,70.7915271345,0.0015522331
27.9581936125,70.7915271345,0.0015522331
24.0415269615,70.7081938015,0.007544967
23.5415269635,70.6248604685,0.0049973316
26.6248602845,70.6248604685,0.001939398
27.6248602805,70.6248604685,0.0013265271
22.8748602995,70.5415271355,0.0022851008
23.7915269625,70.5415271355,0.0022851008
24.9581936245,70.5415271355,0.0010985871
27.9581936125,70.5415271355,0.0014809731
28.3748602775,70.5415271355,0.015812147
23.0415269655,70.4581938025,0.001918872
23.2915269645,70.4581938025,0.0020314772
24.3748602935,70.4581938025,0.0030717903
25.7915269545,70.4581938025,0.05313817
26.6248602845,70.4581938025,1.3703179E-4
25.6248602885,70.3748604695,0.14907621
27.6248602805,70.3748604695,1.9719747E-4
28.6248602765,70.3748604695,0.006201797
23.2915269645,70.2915271365,0.007544967
24.4581936265,70.2915271365,9.6336036E-4
24.7081936255,70.2915271365,9.940894E-5
28.4581936105,70.2915271365,0.019922873
30.8748602675,70.2915271365,0.0020712663
22.7081936335,70.2081938035,0.0040968456
22.9581936325,70.2081938035,0.007544967
26.6248602845,70.2081938035,3.8685685E-4
28.9581936085,70.2081938035,0.051038053
30.8748602675,70.2081938035,0.0038210945
18.6248603165,70.1248604705,0.002011255
20.7915269745,70.1248604705,0.0022851008
24.0415269615,70.1248604705,0.0024217446
24.1248602945,70.1248604705,4.5493082E-4
25.4581936225,70.1248604705,0.0011360209
26.0415269535,70.1248604705,1.9719747E-4
27.2915269485,70.1248604705,0.0019160715
29.1248602745,70.1248604705,0.13562012
18.7915269825,70.0415271375,0.002011255
19.7081936455,70.0415271375,0.002011255
23.3748602975,70.0415271375,0.0539254
23.7915269625,70.0415271375,0.003708622
24.4581936265,70.0415271375,7.8073045E-4
25.6248602885,70.0415271375,0.0011360209
29.0415269415,70.0415271375,0.0067647523
19.8748603115,69.9581938045,0.002011255
20.6248603085,69.9581938045,0.002011255
23.7915269625,69.9581938045,0.02187297
24.2081936275,69.9581938045,0.0010117779
25.3748602895,69.9581938045,0.0011360209
25.8748602875,69.9581938045,7.8964286E-4
26.1248602865,69.9581938045,0.004693873
26.2081936195,69.9581938045,0.0011360209
27.0415269495,69.9581938045,0.0067647523
27.1248602825,69.9581938045,0.0067647523
27.8748602795,69.9581938045,0.0010578651
28.7915269425,69.9581938045,0.0013711266
29.2081936075,69.9581938045,0.0067647523
19.7915269785,69.8748604715,0.0047067357
20.6248603085,69.8748604715,0.00889865
20.7915269745,69.8748604715,0.0047067357
24.8748602915,69.8748604715,0.0022266053
25.7081936215,69.8748604715,0.0011360209
25.8748602875,69.8748604715,0.0011360209
28.4581936105,69.8748604715,0.0013711266
29.0415269415,69.8748604715,0.0041729757
20.4581936425,69.7915271385,0.020524807
25.2915269565,69.7915271385,0.0067647523
26.9581936165,69.7915271385,0.0010578651
28.5415269435,69.7915271385,0.0013711266
28.7915269425,69.7915271385,0.0041729757
31.9581935965,69.7915271385,0.003919155
32.0415269295,69.7915271385,9.6679485E-4
21.6248603045,69.7081938055,0.0069199316
22.1248603025,69.7081938055,0.098379984
25.4581936225,69.7081938055,0.0067647523
28.4581936105,69.7081938055,0.0041729757
29.5415269395,69.7081938055,0.009736488
31.4581935985,69.7081938055,0.0032296034
32.0415269295,69.7081938055,0.0010604857
18.2915269845,69.6248604725,0.002011255
20.5415269755,69.6248604725,0.0036956791
22.1248603025,69.6248604725,0.006201797
25.5415269555,69.6248604725,0.0067647523
26.3748602855,69.6248604725,0.0022266053
26.4581936185,69.6248604725,0.0022266053
27.5415269475,69.6248604725,0.0067647523
28.7081936095,69.6248604725,0.0010578651
32.2915269285,69.6248604725,9.6679485E-4
17.4581936545,69.5415271395,0.002011255
17.9581936525,69.5415271395,0.002011255
19.8748603115,69.5415271395,0.0024936183
25.6248602885,69.5415271395,0.0067647523
26.4581936185,69.5415271395,0.0022266053
26.8748602835,69.5415271395,0.0067647523
27.9581936125,69.5415271395,0.0067647523
28.2081936115,69.5415271395,0.003742971
28.7081936095,69.5415271395,0.003742971
17.7915269865,69.4581938065,0.002011255
19.9581936445,69.4581938065,0.0021574774
20.5415269755,69.4581938065,9.2238636E-4
22.2081936355,69.4581938065,0.0067412932
27.0415269495,69.4581938065,0.0067647523
28.5415269435,69.4581938065,0.003742971
29.8748602715,69.4581938065,0.009736488
31.0415269335,69.4581938065,0.01084755
17.6248603205,69.3748604735,0.002011255
18.8748603155,69.3748604735,0.002011255
19.1248603145,69.3748604735,0.0047067357
19.9581936445,69.3748604735,0.0036956791
20.9581936405,69.3748604735,3.1637494E-4
27.4581936145,69.3748604735,0.003742971
28.5415269435,69.3748604735,0.003742971
29.0415269415,69.3748604735,0.003742971
29.1248602745,69.3748604735,0.003742971
31.3748602655,69.3748604735,0.01084755
31.4581935985,69.3748604735,0.01084755
32.1248602625,69.3748604735,0.01084755
32.2915269285,69.3748604735,0.0010604857
17.8748603195,69.2915271405,0.002953692
19.8748603115,69.2915271405,0.009069106
20.8748603075,69.2915271405,0.0021493093
21.6248603045,69.2915271405,0.0010222541
25.8748602875,69.2915271405,0.0060907337
27.2915269485,69.2915271405,0.003742971
31.0415269335,69.2915271405,0.006013044
31.5415269315,69.2915271405,0.01084755
32.4581935945,69.2915271405,0.0035803234
32.5415269275,69.2915271405,0.01084755
33.2915269245,69.2915271405,3.75807E-4
33.4581935905,69.2915271405,0.003919155
17.8748603195,69.2081938075,0.002011255
18.0415269855,69.2081938075,0.002953692
18.5415269835,69.2081938075,0.0067749093
25.5415269555,69.2081938075,0.0056079803
28.5415269435,69.2081938075,0.003742971
32.8748602595,69.2081938075,0.01084755
33.1248602585,69.2081938075,0.01084755
34.6248602525,69.2081938075,6.0572966E-5
35.7081935815,69.2081938075,6.0572966E-5
18.1248603185,69.1248604745,0.015753854
