Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.03469E-13,0.000000001,0,0.984363366,0,0
4.50349E-13,0.000000003,0,0.977786051,0,0
1.92028E-12,0.00000001,0.000000001,0.969967734,0,0
2.20827E-12,0.000000129,0.000000001,0.900843882,0,0
1.24151E-11,0.000000251,0.000000004,0.875279226,0,0
5.28322E-11,0.000001005,0.000000017,0.843757756,0,0
1.40583E-10,0.000002509,0.000000045,0.821543807,0,0
3.92199E-10,0.000010029,0.000000124,0.786919831,0,0
1.05001E-9,0.000025462,0.000000332,0.757011665,0,0
2.35033E-9,0.000050041,0.000000744,0.738148424,0,0
4.95927E-9,0.000107503,0.00000157,0.718912882,0,0
8.9133E-9,0.000252866,0.000002822,0.693100025,0,0
1.58565E-8,0.000528523,0.000005019,0.666046165,0,0
2.41494E-8,0.001000842,0.000007645,0.638495905,0,0
4.94425E-8,0.004057565,0.000015651,0.544924299,0,0
7.00037E-8,0.005006681,0.000022159,0.524075453,0,0
1.688E-7,0.010009139,0.000053431,0.46798213,0.002298851,0
6.61413E-7,0.025020262,0.000209328,0.413253909,0.009195402,0
9.58446E-7,0.050031938,0.000303307,0.374782825,0.018390805,0
2.0877E-6,0.100104105,0.000660431,0.331099528,0.020689655,0
3.81824E-6,0.200311917,0.001207215,0.285802929,0.025287356,0
4.62369E-6,0.30526416,0.001461502,0.256018863,0.029885057,0
6.17345E-6,0.402488763,0.001950411,0.233556714,0.032183908,0
8.01034E-6,0.511874378,0.002529281,0.214072971,0.04137931,0
1.00073E-5,0.600665156,0.003157837,0.201787044,0.045977011,0
1.28329E-5,0.702276074,0.004045843,0.19074212,0.048275862,0
1.42438E-5,0.752765665,0.004488672,0.18615041,0.048275862,0
1.55126E-5,0.837168477,0.004886565,0.179324895,0.050574713,0
1.71535E-5,0.900159513,0.005400658,0.174484984,0.055172414,0
2.12444E-5,1.00028872,0.006680052,0.16803177,0.057471264,0
2.43026E-5,1.104545565,0.007634336,0.162323157,0.057471264,0
2.84723E-5,1.200530395,0.00893249,0.157731447,0.066666667,0
3.14399E-5,1.306615208,0.009854315,0.153387937,0.073563218,0
3.55197E-5,1.404190631,0.011118832,0.14978903,0.075862069,0
3.96085E-5,1.525769482,0.01238294,0.145817821,0.075862069,0
4.64559E-5,1.753567067,0.014492637,0.139240506,0.075862069,0
4.92258E-5,2.003545036,0.015343475,0.132787292,0.08045977,0
