Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.21681E-11,0.000000004,0.000000016,1,0,0
7.3789E-11,0.000000055,0.000000028,0.998856271,0,0
1.26001E-10,0.0000001,0.000000047,0.998347948,0,0
2.94221E-10,0.000000273,0.00000011,0.9973313,0,0
5.58678E-10,0.000001003,0.000000209,0.995170924,0,0
5.66605E-10,0.000020055,0.000000211,0.95183632,0,0
1.51548E-9,0.000025102,0.000000566,0.946117677,0,0
1.78813E-9,0.000060772,0.000000667,0.920574406,0,0
4.10536E-9,0.000100062,0.000001532,0.903672639,0,0
8.77723E-9,0.000250014,0.000003276,0.874698183,0,0
1.56455E-8,0.000500904,0.000005839,0.848011183,0,0
2.71082E-8,0.00124073,0.000010117,0.807726522,0,0
5.57952E-8,0.002504345,0.000020823,0.76744186,0,0
8.66833E-8,0.005047831,0.000032351,0.722963528,0,0
1.58028E-7,0.010165997,0.000058975,0.666666667,0.001610306,0
3.76784E-7,0.025033828,0.000140602,0.587113992,0.001610306,0
4.42099E-7,0.063436967,0.000164971,0.475536917,0.001610306,0
1.10862E-6,0.100220741,0.000413583,0.409836066,0.001610306,0
2.30174E-6,0.200031272,0.00085831,0.325073072,0.00805153,0
4.45888E-6,0.300235677,0.001661362,0.286948786,0.011272142,0
6.17383E-6,0.403825524,0.002298875,0.262295082,0.012882448,0
7.86783E-6,0.500595438,0.002927804,0.244757911,0.012882448,0
1.08183E-5,0.602849298,0.004021314,0.230906087,0.017713366,0
1.35675E-5,0.700224345,0.005038108,0.220739611,0.020933977,0
1.45204E-5,0.770379811,0.005390023,0.214512645,0.024154589,0
1.57556E-5,0.800746644,0.005845864,0.211971026,0.024154589,0
1.74517E-5,0.902279313,0.006471122,0.204219088,0.024154589,0
2.08039E-5,1.000741658,0.007704538,0.197610878,0.024154589,0
2.19701E-5,1.100865309,0.008132907,0.191638073,0.024154589,0
2.44915E-5,1.200855504,0.009057846,0.186173593,0.027375201,0
2.55566E-5,1.301916708,0.009448033,0.181090355,0.027375201,0
2.87449E-5,1.402757549,0.010614181,0.176388359,0.027375201,0
3.20279E-5,1.503146244,0.011812147,0.172194688,0.028985507,0
3.73928E-5,1.751992831,0.01376352,0.163299021,0.032206119,0
4.19998E-5,2.002895844,0.015433092,0.155292922,0.035426731,0
4.66107E-5,2.25568991,0.017098411,0.147922226,0.037037037,0
5.28882E-5,2.500794829,0.019356634,0.141568179,0.040257649,0
5.81156E-5,2.82548402,0.021229209,0.134324565,0.043478261,0
6.43099E-5,3.002436352,0.023438903,0.130639217,0.045088567,0
7.133E-5,3.25352264,0.02593116,0.125937222,0.048309179,0
8.00794E-5,3.50414015,0.029019626,0.121743551,0.051529791,0
8.77312E-5,3.755402404,0.031704604,0.117931122,0.053140097,0
9.54843E-5,4.00952793,0.034410031,0.114372856,0.053140097,0
1.02204E-4,4.256907979,0.036742609,0.111195832,0.05958132,0
1.06855E-4,4.508942419,0.038350485,0.108145889,0.05958132,0
1.10893E-4,4.76874116,0.039742226,0.105095946,0.05958132,0
1.13972E-4,5.083609011,0.040800559,0.10153768,0.05958132,0
1.207E-4,5.272126928,0.043105349,0.099504384,0.05958132,0
1.30408E-4,5.510145095,0.046411551,0.097089846,0.05958132,0
1.36747E-4,5.751278702,0.048557825,0.094802389,0.061191626,0
1.50707E-4,6.010064597,0.053251086,0.092514932,0.066022544,0
1.568E-4,6.256901271,0.055284943,0.090481637,0.06763285,0
1.65644E-4,6.501052617,0.058221656,0.088575423,0.070853462,0
1.74327E-4,6.808699632,0.061087219,0.086287965,0.074074074,0
1.79822E-4,7.020888048,0.062891617,0.084762994,0.07568438,0
1.87452E-4,7.318058347,0.065385785,0.082729699,0.077294686,0
1.88415E-4,7.845587402,0.065699463,0.079044351,0.077294686,0
1.95582E-4,8.036820754,0.068028708,0.077900623,0.080515298,0
2.00648E-4,8.433741012,0.069668037,0.075359004,0.080515298,0
2.05217E-4,8.515006593,0.071141455,0.07485068,0.080515298,0
2.1594E-4,8.786986193,0.074581709,0.073198628,0.080515298,0
2.279E-4,9.077249118,0.078388621,0.071546575,0.085346216,0
2.31787E-4,9.283985139,0.079619201,0.070402847,0.085346216,0
2.40926E-4,9.522262313,0.082499234,0.069132037,0.085346216,0
2.58652E-4,9.773038937,0.088034732,0.067861228,0.090177134,0
2.60334E-4,10.215589212,0.088556455,0.06557377,0.093397746,0
2.6379E-4,10.425953755,0.089626859,0.064684204,0.095008052,0
2.65446E-4,10.558368117,0.090138707,0.064048799,0.095008052,0
2.75603E-4,10.775539028,0.09326629,0.063032151,0.095008052,0
2.84844E-4,11.284811187,0.096092748,0.060617613,0.095008052,0
2.89477E-4,11.543478511,0.097503444,0.059600966,0.098228663,0
3.00621E-4,11.75010911,0.100878426,0.058711399,0.099838969,0
3.12327E-4,12.024351087,0.104396501,0.057567671,0.099838969,0
3.19746E-4,12.277384478,0.106611972,0.056551023,0.103059581,0
3.31549E-4,12.541237648,0.11011406,0.055534375,0.103059581,0
3.38478E-4,12.775927045,0.112157162,0.054644809,0.106280193,0
3.54517E-4,13.020961743,0.116850805,0.053755242,0.107890499,0
3.62083E-4,13.308005189,0.119047586,0.052738594,0.111111111,0
3.71644E-4,13.528297366,0.121808328,0.051976109,0.112721417,0
3.77473E-4,13.752825066,0.123482877,0.051213623,0.112721417,0
3.87787E-4,14.020526673,0.126430412,0.050324056,0.114331723,0
3.9357E-4,14.25497664,0.128074161,0.049561571,0.115942029,0
3.96696E-4,14.609501951,0.128960233,0.048417842,0.115942029,0
3.994E-4,14.768754728,0.129725434,0.047909518,0.115942029,0
4.03118E-4,15.027173099,0.130775021,0.047019952,0.115942029,0
4.09278E-4,15.253397393,0.132508541,0.046257466,0.117552335,0
4.20885E-4,15.501189288,0.135756252,0.045622061,0.123993559,0
4.37003E-4,15.804451004,0.140226248,0.044605414,0.123993559,0
4.43196E-4,16.025109203,0.141931222,0.04409709,0.127214171,0
4.55801E-4,16.342597276,0.145381197,0.043207523,0.127214171,0
4.67481E-4,16.527908399,0.148553094,0.042699199,0.130434783,0
4.72744E-4,16.762506466,0.149974822,0.042063795,0.130434783,0
4.79815E-4,17.001484347,0.151877338,0.04142839,0.130434783,0
4.92738E-4,17.490330809,0.155332431,0.04015758,0.141706924,0
4.93823E-4,17.539713145,0.15562136,0.040030499,0.141706924,0
5.05454E-4,17.789936705,0.158704845,0.039395095,0.14331723,0
5.16506E-4,18.198799064,0.161614223,0.038378447,0.14331723,0
5.16835E-4,18.25048254,0.16170047,0.038251366,0.14331723,0
5.2174E-4,18.561565119,0.162985072,0.03748888,0.14331723,0
5.25544E-4,18.770791913,0.163978455,0.036980557,0.14331723,0
5.28929E-4,19.034829627,0.164860487,0.036345152,0.14331723,0
5.49844E-4,19.250609695,0.17026963,0.035836828,0.144927536,0
5.92771E-4,19.539384995,0.181154464,0.035201423,0.154589372,0
5.99058E-4,19.767349215,0.182724763,0.0346931,0.154589372,0
6.36806E-4,20.149709358,0.192027827,0.033930614,0.161030596,0
6.42946E-4,20.470266676,0.193520927,0.033295209,0.162640902,0
6.49371E-4,20.535203788,0.195077572,0.033168128,0.164251208,0
6.56578E-4,20.797465412,0.196816485,0.032659804,0.170692432,0
6.67641E-4,21.062921762,0.199471245,0.03215148,0.172302738,0
6.77711E-4,21.283814045,0.201872611,0.031643157,0.172302738,0
6.86483E-4,21.539606153,0.203952496,0.031261914,0.173913043,0
7.17922E-4,21.821636025,0.211319217,0.03075359,0.178743961,0
7.35427E-4,22.136612111,0.215362079,0.030118185,0.178743961,0
7.42033E-4,22.262789809,0.216876981,0.029991104,0.193236715,0
7.88441E-4,22.569049296,0.227356934,0.029482781,0.198067633,0
8.16061E-4,22.810715664,0.233462093,0.029101538,0.198067633,0
8.47097E-4,23.061948986,0.240208328,0.028720295,0.199677939,0
8.49358E-4,23.739852705,0.240695039,0.027703647,0.199677939,0
8.55571E-4,23.825409838,0.242029738,0.027576566,0.199677939,0
8.71698E-4,24.084909045,0.245471878,0.027195323,0.199677939,0
8.8462E-4,24.261327052,0.248207637,0.026941162,0.202898551,0
8.86085E-4,24.615408248,0.248516454,0.026432838,0.202898551,0
9.0306E-4,24.767544979,0.25207717,0.026178676,0.202898551,0
9.20991E-4,25.069530275,0.255802189,0.025797433,0.204508857,0
9.43188E-4,25.256918893,0.260362134,0.025543271,0.204508857,0
9.46652E-4,25.540635608,0.261068582,0.025162028,0.204508857,0
9.52672E-4,25.825347795,0.26229339,0.024780785,0.204508857,0
9.7133E-4,26.115349107,0.266063721,0.024399543,0.204508857,0
9.90695E-4,26.311663713,0.269936222,0.024145381,0.207729469,0
9.97796E-4,26.511222838,0.27134594,0.023764138,0.207729469,0
1.03724E-3,27.027340492,0.279079029,0.023255814,0.214170692,0
1.04927E-3,27.340251444,0.281405838,0.022874571,0.214170692,0
1.0567E-3,27.550966823,0.282833973,0.022620409,0.214170692,0
1.0567E-3,27.762306733,0.282833973,0.022239166,0.214170692,0
1.07902E-3,28.084038232,0.287092487,0.021985004,0.215780998,0
1.09224E-3,28.301343565,0.289591882,0.021730843,0.215780998,0
1.09348E-3,28.519915851,0.289825858,0.021476681,0.215780998,0
1.09793E-3,28.957754162,0.2906629,0.020968357,0.215780998,0
1.10323E-3,29.068077087,0.291655721,0.020841276,0.215780998,0
1.1278E-3,29.292190032,0.296226545,0.020587114,0.217391304,0
1.16488E-3,29.523763514,0.30301471,0.020332952,0.222222222,0
1.19603E-3,29.760622134,0.308617308,0.02007879,0.223832528,0
1.22727E-3,30.003834916,0.314146197,0.019824628,0.225442834,0
1.23923E-3,30.25166139,0.316238854,0.019570466,0.225442834,0
1.29676E-3,30.508742795,0.326133283,0.019316304,0.225442834,0
1.30607E-3,30.900351588,0.327706351,0.018935062,0.239935588,0
1.32488E-3,31.294052758,0.330864465,0.018553819,0.239935588,0
1.36524E-3,31.539129573,0.33754137,0.018299657,0.241545894,0
1.39366E-3,31.84306603,0.34216421,0.018045495,0.2431562,0
1.41828E-3,32.125685684,0.346117238,0.017791333,0.244766506,0
1.42474E-3,32.26815985,0.347146193,0.017664252,0.244766506,0
1.44485E-3,32.556809149,0.350329259,0.01741009,0.249597424,0
1.46322E-3,32.848602784,0.353210785,0.017155928,0.251207729,0
1.48826E-3,33.144732373,0.357095912,0.016901766,0.251207729,0
1.49893E-3,33.29462488,0.358737146,0.016774685,0.251207729,0
1.52465E-3,33.53624132,0.362660673,0.016520524,0.262479871,0
1.54349E-3,33.753084066,0.365505142,0.016393443,0.270531401,0
1.6371E-3,34.0668948,0.37926506,0.016139281,0.278582931,0
1.65361E-3,34.404652743,0.381630087,0.015885119,0.283413849,0
1.67541E-3,34.57219386,0.384725332,0.015758038,0.286634461,0
1.68236E-3,34.908071745,0.385706076,0.015503876,0.286634461,0
1.69847E-3,35.07791912,0.387966581,0.015376795,0.286634461,0
1.73184E-3,35.423014629,0.392595366,0.015122633,0.286634461,0
1.73965E-3,35.596979361,0.393669061,0.014995552,0.286634461,0
1.73965E-3,35.770944093,0.393669061,0.01474139,0.286634461,0
1.78558E-3,36.020808677,0.399907095,0.014614309,0.289855072,0
1.8489E-3,36.314526189,0.408297665,0.014487228,0.31884058,0
1.88709E-3,36.503235283,0.41324632,0.014360147,0.320450886,0
1.94038E-3,36.891062397,0.420014216,0.014105986,0.322061192,0
1.96043E-3,37.087105828,0.4225213,0.013978905,0.322061192,0
1.96043E-3,37.479192691,0.4225213,0.013597662,0.322061192,0
1.96164E-3,37.675356925,0.422671613,0.013597662,0.323671498,0
1.96857E-3,37.872214148,0.423532377,0.013470581,0.323671498,0
1.98821E-3,38.071035493,0.425958134,0.0133435,0.323671498,0
1.98821E-3,38.468678182,0.425958134,0.012962257,0.323671498,0
1.99192E-3,38.667870671,0.426414219,0.012962257,0.338164251,0
2.02076E-3,38.869946868,0.42993335,0.012835176,0.338164251,0
2.07406E-3,39.077353344,0.436325754,0.012708095,0.338164251,0
2.10244E-3,39.287596935,0.439670085,0.012581014,0.338164251,0
2.10496E-3,39.708384902,0.43996545,0.012326852,0.338164251,0
2.11734E-3,39.920118646,0.4414108,0.012199771,0.338164251,0
2.1365E-3,40.133768521,0.443633286,0.01207269,0.338164251,0
2.14687E-3,40.562104999,0.444828413,0.011818528,0.338164251,0
2.15373E-3,40.777478291,0.445617195,0.011691447,0.338164251,0
2.24515E-3,41.001992844,0.455907981,0.011564367,0.342995169,0
2.29324E-3,41.459870804,0.461170115,0.011310205,0.342995169,0
2.34174E-3,41.694044973,0.466375134,0.011183124,0.342995169,0
2.36084E-3,41.930128891,0.468397037,0.011056043,0.342995169,0
2.36789E-3,42.166918021,0.469139796,0.010928962,0.342995169,0
2.40729E-3,42.40764739,0.473251918,0.010801881,0.346215781,0
2.43066E-3,42.650713763,0.475660908,0.0106748,0.346215781,0
2.45271E-3,42.895985185,0.477913762,0.010547719,0.346215781,0
2.48504E-3,43.144489108,0.48118157,0.010420638,0.346215781,0
2.48595E-3,43.396750537,0.481272592,0.010166476,0.346215781,0
2.53595E-3,43.604092381,0.486246177,0.010166476,0.347826087,0
2.55356E-3,43.902994322,0.487975022,0.010039395,0.349436393,0
2.57868E-3,44.160862624,0.490421441,0.009912314,0.349436393,0
2.59602E-3,44.420464381,0.492095867,0.009785233,0.349436393,0
2.62634E-3,44.683098806,0.494998948,0.009658152,0.349436393,0
