"","lon","lat"
"200",-123.073421,49.231281
"201",-122.784828,49.279088
"202",-124.975139,49.703123
"203",-82.8152,42.16965
"204",-81.196657,42.965016
"205",-80.131223,43.111312
"206",-79.424483,43.150147
"207",-79.661825,43.209002
"208",-79.787817,43.402941
"209",-79.431167,43.83924
"210",-73.571769,45.529908
"211",-83.096112,42.104282
"212",-122.728753,49.125217
"213",-122.622289,49.164059
"214",-79.85558,43.257017
"215",-79.787649,43.400219
"216",-80.506724,43.453156
"217",-80.251835,43.566618
"218",-79.439808,43.644191
"219",-79.384839,43.698848
"220",-75.734557,45.391039
"221",-122.568497,49.216238
"222",-122.738258,49.285375
"223",-83.096042,42.104231
"224",-81.303539,43.026314
"225",-79.228294,43.19917
"226",-79.787595,43.400203
"227",-79.478637,43.659276
"228",-79.345878,43.667763
"229",-75.712892,45.4005
"230",-123.834994,48.994711
"231",-122.579717,49.168287
"232",-81.147858,42.989213
"233",-81.175712,43.016331
"234",-79.749659,43.222809
"235",-79.743822,43.877838
"236",-75.714161,45.408718
"237",-122.771213,49.112058
"238",-122.579697,49.168295
"239",-122.885273,49.275256
"240",-82.906563,42.331122
"241",-81.258004,42.96616
"242",-79.227147,43.202231
"243",-80.23413,43.542756
"244",-80.237834,43.558272
"245",-79.378459,43.66343
"246",-79.290497,43.678035
"247",-79.293627,43.716185
"248",-79.400067,43.732466
"249",-75.743717,45.386294
"250",-75.727061,45.39922
"251",-122.642081,49.16352
"252",-121.834729,49.169383
"253",-122.96158,49.209569
"254",-122.947269,49.22269
"255",-122.944789,49.253135
"256",-122.949823,49.265331
"257",-122.829526,49.292483
"258",-79.879103,43.291678
"259",-79.907372,43.327056
"260",-79.404458,43.642476
"261",-75.79456,45.542713
"262",-73.572976,45.573726
"263",-79.988286,43.277716
"264",-79.909966,43.331111
"265",-79.694631,43.461175
"266",-80.2277,43.546262
"267",-79.445717,43.67265
"268",-79.402662,43.674675
"269",-79.395205,43.714571
"270",-73.616067,45.520904
"271",-73.666557,45.542851
"272",-122.726197,49.125467
"273",-122.919451,49.205192
"274",-122.911086,49.209124
"275",-123.081664,49.24197
"276",-82.209319,42.420883
"277",-81.30162,42.987787
"278",-79.738282,43.384372
"279",-79.532261,43.664583
"280",-79.372292,43.667088
"281",-79.384021,43.671587
"282",-79.424269,43.679349
"283",-123.132286,49.26352
"284",-79.849042,43.314779
"285",-79.433616,43.663426
"286",-123.10167,49.211318
"287",-123.047534,49.288244
"288",-83.096202,42.104406
"289",-79.900507,43.240873
"290",-79.485275,43.658638
"291",-122.330773,49.140942
"292",-80.36343,43.360039
"293",-79.748548,43.360745
"294",-80.518338,43.4498
"295",-79.479808,43.656385
"296",-79.499292,43.666083
"297",-79.333345,43.688523
"298",-79.368713,43.691822
"299",-75.656399,45.447299
"300",-75.655761,45.453972
"301",-123.016992,49.252061
"302",-82.961307,42.298553
"303",-82.385124,42.967225
"304",-80.008647,43.198027
"305",-79.765075,43.404328
"306",-79.46347,43.654928
"307",-79.40712,43.711835
"308",-73.827041,45.474069
"309",-73.614708,45.508303
"310",-73.573081,45.514911
"311",-122.262283,49.041253
"312",-122.600412,49.139378
"313",-123.067066,49.260457
"314",-123.071805,49.279047
"315",-76.49218,44.233227
"316",-75.708924,44.854872
"317",-75.682835,45.423712
"318",-123.029884,49.218121
"319",-79.667062,43.470025
"320",-79.337508,43.685
"321",-80.010161,43.213955
"322",-79.087985,43.251987
"323",-75.677213,45.431202
"324",-123.09854,49.251361
"325",-82.519509,41.948944
"326",-123.096934,49.245778
"327",-79.478605,43.659245
"328",-79.371639,43.777721
"329",-76.501701,44.235946
"330",-82.832398,42.175775
"331",-75.765437,45.367705
"332",-78.73224,44.346336
"333",-73.575178,45.504296
"334",-79.465077,43.666814
"335",-79.904542,43.287053
"336",-79.401345,43.671075
"337",-82.19072,42.40247
"338",-81.268058,43.025191
"339",-79.231487,43.161663
"340",-79.964088,43.254997
"341",-80.480558,43.45622
"342",-79.47059,43.648861
"343",-79.4029,43.66432
"344",-79.375472,43.678283
"345",-79.39592,43.695963
"346",-75.7444,45.38958
"347",-123.066591,49.270823
"348",-79.416387,43.72948
"349",-81.289697,42.983407
"350",-79.237022,43.130967
"351",-79.468886,43.641932
"352",-79.740374,43.6535
"353",-75.863067,45.363005
"354",-123.112586,49.25619
"355",-79.418519,43.680508
"356",-79.360975,43.680872
"357",-121.960891,49.118476
"358",-123.01928,49.280754
"359",-81.282625,43.035766
"360",-79.967978,43.250213
"361",-79.788346,43.39874
"362",-122.854778,49.249246
"363",-79.709504,43.392871
"364",-122.917524,49.232803
"365",-79.382811,43.13282
"366",-79.969316,43.251812
"367",-80.967701,43.379
"368",-75.715759,45.388796
"369",-75.656619,45.453706
"370",-79.425142,43.676462
"371",-81.247345,42.961872
"372",-81.26991,43.009369
"373",-79.762038,43.434167
"374",-123.080479,49.253859
"375",-122.784681,49.279147
"376",-122.754678,49.280272
"377",-82.908895,42.144775
"378",-82.819702,42.157826
"379",-83.009145,42.321549
"380",-81.171228,42.781523
"381",-80.304903,42.844635
"382",-80.305507,42.844664
"383",-78.948933,42.883241
"384",-81.343955,42.947899
"385",-81.267363,43.001251
"386",-81.217562,43.024837
"387",-81.217343,43.024844
"388",-79.103684,43.106945
"389",-79.792743,43.218845
"390",-79.959383,43.229584
"391",-79.956597,43.231425
"392",-79.75273,43.381737
"393",-80.477935,43.459936
"394",-80.242746,43.568892
"395",-79.625216,43.584238
"396",-79.619904,43.607824
"397",-79.735434,43.623633
"398",-79.51872,43.64533
"399",-79.416821,43.663013
"400",-79.402154,43.665745
"401",-79.428513,43.687282
"402",-79.39383,43.69162
"403",-79.395526,43.6959
"404",-79.413095,43.733487
"405",-79.431305,43.839263
"406",-78.686732,43.911442
"407",-76.938056,44.238667
"408",-75.735399,45.381045
"409",-75.799421,45.392294
"410",-75.69088,45.417203
"411",-75.688578,45.417823
"412",-75.712197,45.435987
"413",-75.721854,45.440036
"414",-73.592932,45.469737
"415",-73.585668,45.484738
"416",-73.605018,45.511145
"417",-73.612796,45.515338
"418",-73.602507,45.524999
"419",-73.569955,45.55417
"420",-123.709363,48.777496
"421",-122.219484,49.050109
"422",-122.312806,49.068844
"423",-122.830828,49.136464
"424",-121.964972,49.177128
"425",-122.795905,49.19782
"426",-122.937738,49.215368
"427",-122.579033,49.224997
"428",-122.786761,49.238357
"429",-123.085151,49.246674
"430",-123.081898,49.257271
"431",-123.242334,49.262826
"432",-123.129875,49.264095
"433",-123.074194,49.270099
"434",-122.829046,49.287967
"435",-123.07295,49.308289
"436",-75.734506,45.391208
"437",-75.691221,45.413907
"438",-79.41338,43.735376
"439",-123.422414,48.53449
"440",-122.303877,49.144416
"441",-79.919457,43.260499
"442",-79.430907,43.656361
"443",-79.384309,43.669519
"444",-123.079722,49.258067
"445",-122.753688,49.155215
"446",-79.397425,43.691352
"447",-122.616719,49.214645
"448",-79.39007,43.647544
"449",-75.719978,45.405803
"450",-79.131928,43.113533
"451",-79.258954,43.205519
"452",-75.679813,45.423162
"453",-122.925613,49.199878
"454",-79.333854,43.665486
"455",-122.339035,49.052587
"456",-79.463553,43.638891
"457",-79.463487,43.63902
"458",-79.462404,43.65121
"459",-79.297753,43.675634
"460",-80.257641,43.528512
"461",-79.917402,43.263457
"462",-80.938388,44.569987
"463",-122.581677,49.172995
"464",-79.511174,43.655995
"465",-122.600976,49.140763
"466",-75.655568,45.453885
"467",-79.321518,43.64891
"468",-75.734347,45.391156
"469",-75.747379,45.387913
"470",-79.918034,43.324687
"471",-122.266336,49.074202
"472",-123.04621,49.280922
"473",-81.616781,42.597776
"474",-83.026079,42.097366
"475",-122.933121,49.148508
"476",-75.715896,45.351236
"477",-80.190273,43.552455
"478",-122.792182,49.260518
"479",-79.699749,43.485275
"480",-79.071584,43.255491
"481",-81.263503,43.000773
"482",-79.889047,43.211058
"483",-122.92474,49.121934
"484",-81.3329,42.939751
"485",-82.815438,42.169649
"486",-122.938085,49.152443
"487",-122.940767,49.156359
"488",-81.175977,42.982462
"489",-122.601392,49.140279
"490",-75.758447,45.377495
"491",-79.870755,43.214169
"492",-79.628182,43.217468
"493",-80.153305,43.423654
"494",-76.483832,44.233695
"495",-79.406013,43.721325
"496",-81.281406,42.957082
"497",-81.254779,42.988818
"498",-79.365036,43.696914
"499",-122.631272,49.162847
"500",-79.754873,43.696381
"501",-123.019516,49.280618
"502",-80.97721,43.35891
"503",-80.976952,43.359159
"504",-80.976008,43.359159
"505",-80.218643,43.536581
"506",-79.409093,43.664494
"507",-79.297936,43.72615
"508",-75.726835,45.400997
"509",-83.01885,42.321629
"510",-81.270485,42.989166
"511",-81.232435,43.037598
"512",-79.743422,43.224968
"513",-80.219295,43.534794
"514",-79.321271,43.668517
"515",-76.483832,44.233697
"516",-73.595563,45.51797
"517",-123.072766,49.262085
"518",-81.26878,43.009306
"519",-122.823101,49.184015
"520",-122.823097,49.184094
"521",-122.812277,49.184123
"522",-123.257003,49.26962
"523",-80.475023,43.453037
"524",-79.417948,43.66123
"525",-123.093866,49.253153
"526",-79.814313,43.327715
"527",-78.944073,42.921583
"528",-123.097008,49.245754
"529",-123.112436,49.256053
"530",-79.350639,43.664842
"531",-122.280979,49.048758
"532",-122.647296,49.16177
"533",-79.352615,43.677474
"534",-122.937543,49.212001
"535",-73.60661,45.473394
"536",-122.93024,49.143736
"537",-75.698596,45.409066
"538",-122.645348,49.162317
"539",-75.679739,45.440104
"540",-73.622321,45.550503
"541",-73.633691,45.493249
"542",-122.931668,49.147938
"543",-81.304267,43.013143
"544",-73.491266,45.690879
"545",-79.398226,43.160202
"546",-122.60112,49.140239
"547",-123.081999,49.090096
"548",-79.866331,43.236904
"549",-79.919225,43.260879
"550",-81.179787,42.774225
"551",-79.804496,43.120833
"552",-122.672987,49.213572
"553",-123.041264,49.220191
"554",-79.447169,43.698594
"555",-83.070766,42.267205
"556",-79.432835,43.653755
"557",-79.446529,43.654611
"558",-73.54107,45.353847
"559",-122.778114,49.232207
"560",-82.180296,42.406234
"561",-80.482707,43.49455
"562",-63.568086,44.684498
"563",-123.027843,49.350718
"564",-83.045527,42.033131
"565",-83.025558,42.097778
"566",-83.042862,42.241733
"567",-83.05365,42.253128
"568",-82.995956,42.292191
"569",-82.976736,42.329779
"570",-81.274544,42.943871
"571",-81.29921,42.954174
"572",-81.228333,42.959167
"573",-81.226686,42.966067
"574",-81.226706,42.966078
"575",-82.402449,42.97125
"576",-81.261389,42.979167
"577",-81.152929,42.98622
"578",-81.160811,43.005232
"579",-81.236588,43.025975
"580",-80.892828,43.044946
"581",-79.087489,43.128437
"582",-79.057533,43.13562
"583",-79.336175,43.136597
"584",-79.275101,43.140701
"585",-79.277382,43.151833
"586",-79.547881,43.184625
"587",-79.749894,43.222689
"588",-79.749855,43.222885
"589",-79.749527,43.222946
"590",-79.719025,43.223706
"591",-79.993889,43.236111
"592",-79.87,43.24
"593",-79.969722,43.240278
"594",-79.8658,43.245
"595",-79.866,43.2452
"596",-79.87,43.25
"597",-79.915558,43.254166
"598",-79.920083,43.255536
"599",-79.920119,43.255753
"600",-79.920136,43.255822
"601",-79.920136,43.255853
"602",-79.919998,43.256668
"603",-79.9,43.27
"604",-79.8991,43.2736
"605",-79.849125,43.31475
"606",-79.849157,43.314827
"607",-79.793611,43.3225
"608",-79.94,43.33
"609",-79.9355,43.3344
"610",-79.882744,43.338017
"611",-79.836753,43.377097
"612",-80.012362,43.440911
"613",-80.542862,43.443825
"614",-79.695803,43.484161
"615",-80.227538,43.530228
"616",-80.231292,43.535167
"617",-80.234192,43.542758
"618",-80.217644,43.558838
"619",-81.69,43.6
"620",-81.6855,43.601
"621",-79.465765,43.646288
"622",-79.40847,43.647057
"623",-79.408512,43.647115
