lon,lat,BMSB_PA1_RUN4 logistic values
-41.6251394425,83.2915270845,5.2720833E-10
-40.5418061135,83.2081937515,1.94403E-10
-40.2918061145,83.2081937515,5.2720833E-10
-40.0418061155,83.2081937515,5.2720833E-10
-27.8751394975,83.2081937515,5.2720833E-10
-39.2918061185,83.0415270855,5.2720833E-10
-36.5418061295,83.0415270855,1.5826975E-11
-31.1251394845,83.0415270855,1.5826975E-11
-71.3751393235,82.8748604195,5.2720833E-10
-71.1251393245,82.8748604195,5.2720833E-10
-70.6251393265,82.8748604195,1.4624512E-9
-45.7084727595,82.7915270865,5.2720833E-10
-44.3751394315,82.7915270865,5.2720833E-10
-36.5418061295,82.7915270865,1.5826975E-11
-45.8751394255,82.7081937535,5.2720833E-10
-78.9584726265,82.6248604205,1.94403E-10
-67.2084726735,82.5415270875,1.5826975E-11
-48.8751394135,82.5415270875,5.179125E-13
-40.9584727785,82.5415270875,5.2720833E-10
-85.5418059335,82.4581937545,4.482841E-14
-73.4584726485,82.4581937545,1.5826975E-11
-36.7918061285,82.4581937545,1.5826975E-11
-22.8751395175,82.3748604215,1.2435192E-13
-41.2918061105,82.2915270885,1.94403E-10
-38.0418061235,82.2915270885,1.5826975E-11
-32.4584728125,82.2915270885,1.94403E-10
-45.7084727595,82.2081937555,5.2720833E-10
-48.8751394135,82.1248604225,5.2720833E-10
-32.2918061465,82.1248604225,1.5826975E-11
-71.7918059885,82.0415270895,1.5826975E-11
-67.1251393405,82.0415270895,5.2720833E-10
-59.9584727025,82.0415270895,1.5826975E-11
-16.1251395445,81.9581937565,8.5087303E-13
-76.2084726375,81.7915270905,1.5826975E-11
-22.8751395175,81.7915270905,1.4624512E-9
-15.5418062135,81.7915270905,8.5087303E-13
-67.1251393405,81.7081937575,5.2720833E-10
-66.7084726755,81.7081937575,5.2720833E-10
-61.7918060285,81.7081937575,5.2720833E-10
-58.3751393755,81.7081937575,5.2720833E-10
-26.8751395015,81.7081937575,1.5826975E-11
62.9581934725,81.7081937575,1.8934491E-11
-76.7084726355,81.6248604245,1.1577018E-9
-65.6251393465,81.6248604245,5.2720833E-10
-47.6251394185,81.6248604245,4.964591E-9
-87.0418059275,81.5415270915,1.94403E-10
-54.6251393905,81.5415270915,7.061786E-10
-50.1251394085,81.3748604255,1.1577018E-9
-18.7084728675,81.3748604255,3.8472066E-11
-17.9584728705,81.3748604255,3.3299865E-12
-92.7084725715,81.2915270925,1.94403E-10
-55.8751393855,81.2915270925,1.5826975E-11
-21.2918061905,81.2915270925,5.392648E-10
-69.6251393305,81.1248604265,5.2720833E-10
-55.7084727195,81.1248604265,1.5826975E-11
-35.1251394685,81.1248604265,1.5826975E-11
-25.4584728405,81.1248604265,5.2720833E-10
-14.2918062185,81.1248604265,2.1230118E-12
95.7915266745,81.1248604265,1.2435192E-13
-52.2918060665,81.0415270935,1.5826975E-11
-39.2084727855,81.0415270935,1.5826975E-11
-73.4584726485,80.9581937605,1.5826975E-11
-72.8751393175,80.9581937605,1.5826975E-11
-55.4584727205,80.9581937605,1.5826975E-11
-43.1251394365,80.9581937605,1.5826975E-11
-39.8751394495,80.9581937605,1.5826975E-11
-17.6251395385,80.9581937605,4.7386495E-9
-86.9584725945,80.8748604275,5.2720833E-10
-38.2918061225,80.8748604275,1.5826975E-11
-84.0418059395,80.7915270945,1.1577018E-9
55.9581935005,80.7915270945,4.585357E-14
-55.2084727215,80.6248604285,1.5826975E-11
-40.2918061145,80.5415270955,1.5826975E-11
-29.6251394905,80.5415270955,1.5826975E-11
54.7915268385,80.5415270955,4.585357E-14
-61.9584726945,80.4581937625,1.1577018E-9
-41.1251394445,80.4581937625,1.5826975E-11
53.9581935085,80.4581937625,1.2435192E-13
-96.6251392225,80.3748604295,4.482841E-14
-56.7918060485,80.3748604295,1.94403E-10
-25.6251395065,80.3748604295,5.2720833E-10
47.2081935355,80.3748604295,6.9967686E-12
91.9581933565,80.3748604295,1.2435192E-13
-82.4584726125,80.2915270965,1.5992459E-8
-38.9584727865,80.2915270965,1.5826975E-11
-32.6251394785,80.2915270965,1.5826975E-11
19.2081936475,80.2915270965,1.1464083E-12
