lon,lat,BMSB_PA1_RUN5 logistic values
92.7915266865,47.8748605595,4.4183016E-5
93.3748600175,47.8748605595,6.2511384E-4
95.7081933415,47.8748605595,1.63481E-5
96.8748600035,47.8748605595,1.1284579E-5
99.1248599945,47.8748605595,1.1284579E-5
100.1248599905,47.8748605595,1.1284579E-5
100.9581933205,47.8748605595,1.1284579E-5
102.2915266485,47.8748605595,1.1284579E-5
102.8748599795,47.8748605595,1.63481E-5
103.9581933085,47.8748605595,1.9898273E-4
104.0415266415,47.8748605595,1.9898273E-4
104.8748599715,47.8748605595,1.9898273E-4
106.8748599635,47.8748605595,5.082712E-5
108.8748599555,47.8748605595,5.082712E-5
111.7915266105,47.8748605595,1.9898273E-4
111.8748599435,47.8748605595,1.9898273E-4
114.3748599335,47.8748605595,1.9898273E-4
117.2081932555,47.8748605595,7.17678E-4
120.4581932425,47.8748605595,1.5433778E-5
120.6248599085,47.8748605595,1.5433778E-5
123.5415265635,47.8748605595,1.3508109E-4
124.7081932255,47.8748605595,1.3508109E-4
127.4581932145,47.8748605595,1.5632044E-5
128.8748598755,47.8748605595,1.5632044E-5
130.2915265365,47.8748605595,1.3508109E-4
132.6248598605,47.8748605595,1.5632044E-5
132.8748598595,47.8748605595,1.5632044E-5
135.9581931805,47.8748605595,9.163011E-5
136.2081931795,47.8748605595,1.2010698E-4
138.2081931715,47.8748605595,1.5852196E-4
142.1248598225,47.8748605595,0.03216967
142.4581931545,47.8748605595,9.709574E-4
97.7081933335,47.7915272265,1.1284579E-5
98.3748599975,47.7915272265,1.1284579E-5
98.4581933305,47.7915272265,1.1284579E-5
101.5415266515,47.7915272265,1.1284579E-5
106.6248599645,47.7915272265,5.082712E-5
109.6248599525,47.7915272265,5.082712E-5
113.1248599385,47.7915272265,1.9898273E-4
114.2081932675,47.7915272265,1.9898273E-4
114.5415265995,47.7915272265,1.9898273E-4
116.8748599235,47.7915272265,4.447323E-4
119.9581932445,47.7915272265,1.5433778E-5
120.0415265775,47.7915272265,1.5433778E-5
120.5415265755,47.7915272265,1.5433778E-5
121.4581932385,47.7915272265,1.5433778E-5
121.7915265705,47.7915272265,6.0427825E-5
123.5415265635,47.7915272265,1.3508109E-4
123.8748598955,47.7915272265,1.3508109E-4
124.8748598915,47.7915272265,1.3508109E-4
125.5415265555,47.7915272265,1.5632044E-5
129.8748598715,47.7915272265,6.0427825E-5
131.3748598655,47.7915272265,1.5632044E-5
133.1248598585,47.7915272265,1.5632044E-5
133.5415265235,47.7915272265,1.446908E-4
133.6248598565,47.7915272265,1.446908E-4
134.8748598515,47.7915272265,4.9420323E-5
135.3748598495,47.7915272265,2.0251454E-4
136.0415265135,47.7915272265,1.1842653E-4
138.7081931695,47.7915272265,3.481131E-4
139.2915265005,47.7915272265,2.6159873E-6
142.4581931545,47.7915272265,1.5099297E-4
93.2081933515,47.7081938935,1.4308249E-4
