lon,lat,BMSB_PA1_RUN4 logistic values
27.5415269475,71.0415271335,0.009406874
23.7081936295,70.9581938005,0.009406874
25.4581936225,70.9581938005,0.009406874
25.5415269555,70.9581938005,0.009406874
25.8748602875,70.9581938005,0.009406874
26.4581936185,70.9581938005,0.009406874
27.2081936155,70.9581938005,0.009406874
22.7915269665,70.8748604675,0.009406874
25.8748602875,70.8748604675,0.009406874
26.6248602845,70.8748604675,0.009406874
-8.9584729065,70.7915271345,0.009406874
26.6248602845,70.7915271345,0.009406874
28.9581936085,70.7915271345,0.009406874
23.0415269655,70.7081938015,0.009406874
28.7081936095,70.7081938015,0.009406874
28.8748602755,70.7081938015,0.005497717
29.7081936055,70.7081938015,0.009406874
30.2081936035,70.7081938015,0.009406874
23.2081936315,70.6248604685,0.009406874
27.4581936145,70.6248604685,0.008030872
26.7915269505,70.5415271355,0.008030872
22.1248603025,70.4581938025,0.013374939
23.5415269635,70.4581938025,0.009406874
23.7915269625,70.4581938025,0.009406874
28.1248602785,70.4581938025,0.018831972
29.5415269395,70.4581938025,0.009626146
29.7915269385,70.4581938025,0.013095169
22.9581936325,70.3748604695,0.009406874
26.5415269515,70.3748604695,0.011493233
26.7081936175,70.3748604695,0.0011707591
29.0415269415,70.3748604695,9.30585E-4
29.3748602735,70.3748604695,0.009406874
30.2915269365,70.3748604695,0.009406874
30.3748602695,70.3748604695,0.022017548
22.1248603025,70.2915271365,0.009406874
22.7915269665,70.2915271365,0.009406874
27.8748602795,70.2915271365,0.0071690707
29.7081936055,70.2915271365,0.009626146
30.4581936025,70.2915271365,0.009406874
19.4581936465,70.2081938035,0.013374939
22.1248603025,70.2081938035,0.009406874
23.2081936315,70.2081938035,0.009406874
26.3748602855,70.2081938035,5.781416E-4
26.4581936185,70.2081938035,5.781416E-4
29.2915269405,70.2081938035,0.023335738
29.8748602715,70.2081938035,9.30585E-4
30.2915269365,70.2081938035,0.029817674
19.0415269815,70.1248604705,0.011808231
19.6248603125,70.1248604705,0.013374939
23.4581936305,70.1248604705,0.009406874
25.6248602885,70.1248604705,0.0010108368
26.2081936195,70.1248604705,0.003482442
26.3748602855,70.1248604705,4.2356382E-4
27.5415269475,70.1248604705,0.0024547582
27.7081936135,70.1248604705,0.0024547582
28.0415269455,70.1248604705,0.0071690707
28.8748602755,70.1248604705,0.10028389
29.6248602725,70.1248604705,0.045912333
29.8748602715,70.1248604705,0.011493233
19.1248603145,70.0415271375,0.011808231
19.2081936475,70.0415271375,0.011808231
21.2915269725,70.0415271375,0.009406874
27.8748602795,70.0415271375,0.0042859353
28.2915269445,70.0415271375,0.0024547582
18.3748603175,69.9581938045,0.011808231
21.2915269725,69.9581938045,0.009406874
22.2915269685,69.9581938045,0.005497717
25.5415269555,69.9581938045,0.0010108368
25.8748602875,69.9581938045,7.4065494E-4
26.8748602835,69.9581938045,0.0042859353
27.1248602825,69.9581938045,0.0042859353
27.7915269465,69.9581938045,0.0042859353
27.9581936125,69.9581938045,0.0042859353
28.5415269435,69.9581938045,0.0071690707
19.7915269785,69.8748604715,0.009406874
20.0415269775,69.8748604715,0.009406874
22.2915269685,69.8748604715,0.009406874
22.3748603015,69.8748604715,0.005497717
22.7081936335,69.8748604715,0.0023429126
23.7915269625,69.8748604715,0.015024054
