Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.42268E-10,0.000000024,0.000000269,1,0,0
1.20032E-9,0.000000144,0.000001331,0.999873976,0,0
1.24166E-9,0.000000268,0.000001377,0.999747952,0,0
1.72058E-9,0.00000193,0.000001908,0.998109641,0,0
3.88796E-9,0.000002752,0.000004311,0.997731569,0,0
7.38416E-9,0.000010698,0.000008188,0.995715186,0,0
1.00221E-8,0.000027565,0.000011114,0.993446755,0,0
1.64388E-8,0.000053161,0.000018229,0.9910523,0.000420168,0
1.87612E-8,0.000103334,0.000020804,0.987397606,0.000420168,0
3.32197E-8,0.000278953,0.000036837,0.979584121,0.000420168,0
3.75982E-8,0.000501921,0.000041692,0.971770636,0.000420168,0
5.94031E-8,0.001182059,0.000065869,0.954883428,0.000420168,0
7.79804E-8,0.003296382,0.000086466,0.918966604,0.000420168,0
9.39923E-8,0.005085449,0.000104219,0.894013863,0.000420168,0
1.27711E-7,0.013752519,0.000141601,0.803024575,0.000840336,0
1.98955E-7,0.025324698,0.000220575,0.709388784,0.000840336,0
4.98266E-7,0.05175174,0.00055223,0.603402647,0.001260504,0
1.33722E-6,0.100341621,0.001480668,0.533207309,0.001260504,0
3.54058E-6,0.201363574,0.00391085,0.474480151,0.002941176,0
5.7799E-6,0.331607243,0.00636861,0.44057971,0.007142857,0
7.15541E-6,0.406647324,0.007872287,0.42621298,0.008403361,0
8.7067E-6,0.501426261,0.009562671,0.411216131,0.010084034,0
9.52414E-6,0.603225265,0.010451097,0.397227473,0.013865546,0
1.20264E-5,0.700253257,0.013160747,0.385885318,0.015966387,0
1.26542E-5,0.750730991,0.013838284,0.380718336,0.015966387,0
1.35867E-5,0.800843036,0.014842902,0.375929427,0.017647059,0
1.51066E-5,0.904113955,0.016475917,0.366855703,0.018907563,0
1.68262E-5,1.007086973,0.018317117,0.35879017,0.021428571,0
1.85138E-5,1.10128147,0.020117255,0.352110901,0.022268908,0
2.01782E-5,1.200560274,0.021886207,0.34568368,0.022689076,0
2.20631E-5,1.367504521,0.023881807,0.335979836,0.026470588,0
2.25944E-5,1.401207885,0.024442914,0.334089477,0.026890756,0
2.42743E-5,1.501375056,0.026212614,0.328670447,0.029411765,0
2.74882E-5,1.750608946,0.029580458,0.316446125,0.031092437,0
3.21286E-5,2.01497842,0.034402283,0.30510397,0.03697479,0
3.53818E-5,2.251033163,0.037754184,0.296282294,0.040336134,0
3.82584E-5,2.501058286,0.04069866,0.287712665,0.042857143,0
3.98108E-5,2.7767413,0.042280251,0.278764965,0.048319328,0
4.51969E-5,3.005272023,0.047727537,0.271959672,0.05210084,0
4.82077E-5,3.251146377,0.050745555,0.265280403,0.052521008,0
5.04394E-5,3.502132931,0.052970286,0.258853182,0.054201681,0
5.31318E-5,3.755391203,0.0556404,0.252678009,0.055882353,0
5.43487E-5,4.073270401,0.056842322,0.245242596,0.056302521,0
5.79348E-5,4.252521396,0.060366638,0.24120983,0.058823529,0
6.01009E-5,4.53527482,0.062482627,0.235160681,0.06092437,0
6.41118E-5,4.751292514,0.066375683,0.230749842,0.062184874,0
7.02816E-5,5.012293789,0.072301489,0.225834909,0.064705882,0
7.28396E-5,5.256468179,0.074736335,0.221550095,0.073109244,0
7.4917E-5,5.58378025,0.076704288,0.216005041,0.07394958,0
7.54076E-5,5.756277482,0.07716784,0.21310649,0.074789916,0
7.85671E-5,6.001819762,0.080142019,0.209073724,0.079831933,0
8.03426E-5,6.264238875,0.081804959,0.204914934,0.080672269,0
8.35602E-5,6.502516364,0.084803231,0.201260239,0.081512605,0
8.61819E-5,6.774228385,0.087231905,0.197227473,0.081932773,0
8.87852E-5,7.009013355,0.089630693,0.193824827,0.082352941,0
9.1795E-5,7.252986033,0.092388419,0.19042218,0.082773109,0
9.73497E-5,7.507120691,0.097434386,0.187019534,0.086134454,0
1.02609E-4,7.757866883,0.102160334,0.183868935,0.092857143,0
1.04275E-4,8.005621635,0.103646868,0.18084436,0.094117647,0
1.07145E-4,8.25961348,0.106196835,0.177819786,0.094537815,0
1.11132E-4,8.536121316,0.109715494,0.174543163,0.096638655,0
1.16055E-4,8.754385188,0.114021266,0.172148708,0.101680672,0
1.18566E-4,9.007974394,0.116201671,0.169502205,0.104201681,0
1.1955E-4,9.293760062,0.117052894,0.166477631,0.104201681,0
1.21917E-4,9.523992312,0.119094353,0.164083176,0.105882353,0
1.25287E-4,9.759243418,0.121985159,0.161688721,0.107983193,0
1.28153E-4,10.038510311,0.124427982,0.158916194,0.112184874,0
1.31205E-4,10.258860567,0.127014834,0.156773787,0.119327731,0
1.32223E-4,10.508961051,0.127874393,0.154379332,0.119747899,0
1.36426E-4,10.751895921,0.131405515,0.152110901,0.121428571,0
1.42443E-4,11.048483287,0.136410548,0.149464398,0.128151261,0
1.4499E-4,11.264896672,0.138511413,0.147574039,0.128991597,0
1.47604E-4,11.51398583,0.140657313,0.145431632,0.133193277,0
1.50956E-4,11.768116831,0.143393467,0.143289225,0.139495798,0
1.55808E-4,12.091178323,0.147323323,0.140642722,0.144537815,0
1.58066E-4,12.311617906,0.149140051,0.138878387,0.146218487,0
1.62425E-4,12.504499467,0.152625514,0.1373661,0.147478992,0
1.67381E-4,12.751926286,0.156553607,0.13547574,0.150420168,0
1.69849E-4,13.038173472,0.158495796,0.133333333,0.150840336,0
1.70652E-4,13.259666695,0.159125873,0.131695022,0.150840336,0
1.72775E-4,13.500104563,0.160787098,0.129930687,0.150840336,0
1.78649E-4,13.764135041,0.16534971,0.128040328,0.153361345,0
1.85838E-4,14.000395438,0.1708668,0.126402016,0.156302521,0
1.88306E-4,14.261928424,0.172743839,0.124637681,0.158823529,0
1.92245E-4,14.50986726,0.17572229,0.12299937,0.158823529,0
1.96443E-4,14.763110264,0.178872956,0.121361059,0.161344538,0
2.02019E-4,15.002631022,0.183021154,0.119848771,0.165546218,0
2.05956E-4,15.26757725,0.185925088,0.11821046,0.166806723,0
2.08085E-4,15.515701847,0.187486746,0.116698173,0.169327731,0
2.14579E-4,15.790258246,0.192212741,0.115059861,0.171008403,0
2.19885E-4,16.007146287,0.196034545,0.113799622,0.172689076,0
2.28299E-4,16.253325371,0.202020458,0.112413359,0.173109244,0
2.32448E-4,16.506504664,0.204938941,0.111027095,0.17605042,0
2.38637E-4,16.765453114,0.209254042,0.109640832,0.176890756,0
2.41612E-4,17.247241857,0.211311451,0.107120353,0.181092437,0
2.42791E-4,17.27152097,0.212123837,0.106994329,0.181092437,0
2.4755E-4,17.641340398,0.215385922,0.104977946,0.183613445,0
2.49847E-4,17.790815867,0.216950877,0.104347826,0.184453782,0
2.53398E-4,18.118289945,0.219358347,0.102709515,0.186134454,0
2.58903E-4,18.271310212,0.223060928,0.101953371,0.188235294,0
2.66945E-4,18.509152665,0.228406435,0.100819156,0.188655462,0
2.7082E-4,18.805103054,0.230956632,0.099432892,0.188655462,0
2.74933E-4,19.024328334,0.233644652,0.098424701,0.189495798,0
2.78446E-4,19.273086315,0.235925811,0.097290485,0.190756303,0
2.87065E-4,19.527984973,0.241465166,0.09615627,0.190756303,0
2.93314E-4,19.760527291,0.24543116,0.095148078,0.193277311,0
2.96407E-4,20.025925369,0.247379537,0.094013863,0.194117647,0
3.00428E-4,20.264595899,0.249896644,0.093005671,0.194117647,0
3.06592E-4,20.538074459,0.253723049,0.091871456,0.194117647,0
3.11419E-4,20.753513953,0.256692049,0.090989288,0.194957983,0
3.17472E-4,21.046851559,0.260382493,0.089729049,0.197058824,0
3.25521E-4,21.262400678,0.265233022,0.088972905,0.198319328,0
3.31873E-4,21.558963162,0.26901593,0.087838689,0.199579832,0
3.37295E-4,21.759750516,0.272214892,0.087082546,0.205042017,0
3.3952E-4,22.09874334,0.27351916,0.085822306,0.205042017,0
3.39842E-4,22.2685816,0.273707489,0.085192187,0.205042017,0
3.4365E-4,22.534512855,0.275928354,0.084183995,0.205042017,0
3.51793E-4,22.857246005,0.280632145,0.083049779,0.205882353,0
3.54663E-4,23.069499443,0.282275249,0.082293636,0.206302521,0
3.65575E-4,23.283990595,0.28845473,0.081537492,0.206302521,0
3.73524E-4,23.504926189,0.292889882,0.080781348,0.207563025,0
3.81798E-4,23.770799598,0.297447879,0.079899181,0.207563025,0
3.8953E-4,24.002041509,0.301654638,0.079143037,0.210084034,0
3.948E-4,24.316388092,0.304492889,0.078134846,0.21092437,0
4.07529E-4,24.518797565,0.311254593,0.077504726,0.211344538,0
4.14128E-4,24.765361562,0.314708552,0.076748582,0.211344538,0
4.21001E-4,25.015957074,0.318269267,0.075992439,0.211344538,0
4.23898E-4,25.26990884,0.319759051,0.075236295,0.211764706,0
