Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.43392E-14,0.000000001,0,0.905850205,0,0
1.31728E-13,0.000000003,0,0.885976897,0,0
4.61731E-13,0.00000001,0,0.852192274,0,0
1.40163E-12,0.000000025,0,0.828592721,0,0
4.56675E-12,0.0000001,0.000000001,0.794808098,0,0
9.46157E-12,0.000000251,0.000000002,0.767730717,0,0
3.04516E-11,0.000001002,0.000000006,0.715314868,0,0
6.77302E-11,0.000002506,0.000000014,0.676189293,0,0
2.34261E-10,0.000010001,0.000000048,0.60775059,0,0
5.52879E-10,0.000025003,0.000000113,0.556949447,0.000225938,0
1.01315E-9,0.000050075,0.000000207,0.517948081,0.000338906,0
1.87826E-9,0.000100015,0.000000383,0.473978388,0.000677813,0
4.98483E-9,0.000250135,0.000001016,0.416097379,0.000790782,0
1.07197E-8,0.000500147,0.000002186,0.373990809,0.001129688,0
2.33542E-8,0.001001463,0.000004762,0.335610483,0.001807501,0
6.68248E-8,0.002503822,0.000013625,0.289156627,0.004405784,0
1.29268E-7,0.005003664,0.000026356,0.256489877,0.00858563,0
2.72296E-7,0.010022752,0.000055515,0.224071544,0.010957976,0
7.36288E-7,0.025009059,0.0001501,0.184449137,0.017623136,0
1.74019E-6,0.050235655,0.000354682,0.157371755,0.0297108,0
3.8813E-6,0.10007896,0.000790736,0.134020619,0.045639404,0
8.06106E-6,0.200617936,0.001640878,0.111787356,0.058065974,0
1.21164E-5,0.300284224,0.002464333,0.099490746,0.064731134,0
1.63331E-5,0.400935033,0.003319122,0.090671966,0.070266606,0
2.05652E-5,0.500512906,0.004175541,0.083964725,0.073655671,0
2.71628E-5,0.601160028,0.00550774,0.078747982,0.077157704,0
3.19862E-5,0.701395311,0.006479432,0.074524904,0.080772707,0
3.42253E-5,0.750544863,0.006929867,0.072661781,0.081337551,0
3.85034E-5,0.802565901,0.007789343,0.070922867,0.083258021,0
4.50533E-5,0.902329874,0.009102325,0.067941871,0.08529146,0
5.04108E-5,1.003285415,0.010173731,0.065333499,0.087889742,0
5.58505E-5,1.104369685,0.011259174,0.062973544,0.090149119,0
6.24695E-5,1.200339426,0.012576752,0.060862005,0.093199277,0
6.83006E-5,1.304106935,0.01373458,0.058998882,0.096475373,0
7.57799E-5,1.400237639,0.01521571,0.057259968,0.098508812,0
8.33829E-5,1.501153111,0.0167168,0.05576947,0.100994126,0
1.03247E-4,1.75234625,0.02061707,0.052415849,0.107998192,0
1.25372E-4,2.003661534,0.024924962,0.049683269,0.118165386,0
1.47781E-4,2.250889168,0.029249775,0.047323314,0.12449164,0
1.69807E-4,2.501562516,0.033463467,0.045460191,0.127654767,0
1.85325E-4,2.751561286,0.036410237,0.043721277,0.129688206,0
2.14902E-4,3.004311861,0.041977249,0.042106571,0.138047899,0
2.41709E-4,3.270016264,0.046967549,0.040740281,0.145390872,0
2.70012E-4,3.524552733,0.052180269,0.039498199,0.149005874,0
3.06482E-4,3.755692962,0.058813602,0.038504534,0.157704474,0
3.31707E-4,4.014069077,0.063347598,0.037510868,0.164934478,0
3.51028E-4,4.254167192,0.066791,0.036641411,0.168888387,0
3.77144E-4,4.512385806,0.071405315,0.035771954,0.186624492,0
4.00404E-4,4.785712087,0.075476758,0.034902497,0.189561681,0
4.24247E-4,5.067634626,0.079613461,0.034033039,0.191708089,0
4.43521E-4,5.251221296,0.082930431,0.033536207,0.194532309,0
4.61827E-4,5.519420238,0.086058698,0.032790958,0.196000904,0
4.88118E-4,5.762763696,0.090514519,0.032169917,0.20018075,0
5.09413E-4,6.00158083,0.094091807,0.031548876,0.201084501,0
5.30165E-4,6.275302007,0.097550812,0.030927835,0.201988251,0
5.62783E-4,6.531509643,0.102934752,0.030306794,0.204586534,0
5.85845E-4,6.777919494,0.106702921,0.029809961,0.205490285,0
6.01857E-4,7.015737109,0.109300427,0.029313129,0.206507004,0
6.1385E-4,7.260296279,0.111236214,0.028816296,0.206958879,0
6.27933E-4,7.508881297,0.113498542,0.028319463,0.20786263,0
6.7886E-4,7.750795354,0.121584376,0.027822631,0.209218256,0
6.95831E-4,8.013578929,0.124246152,0.027325798,0.210122006,0
7.38783E-4,8.268907585,0.130911551,0.026953174,0.213849977,0
7.67004E-4,8.519977504,0.13523612,0.026456341,0.215431541,0
8.12803E-4,8.810290954,0.142163213,0.026083716,0.220176231,0
8.18737E-4,9.030527137,0.143052594,0.025711092,0.220967013,0
8.36458E-4,9.274080187,0.145697767,0.025338467,0.221644826,0
8.65451E-4,9.565701752,0.149990495,0.024965843,0.224356078,0
8.90828E-4,9.825363091,0.153712456,0.024593218,0.225824672,0
9.48347E-4,10.012351824,0.162029213,0.024344802,0.227745142,0
9.84928E-4,10.292325199,0.167234012,0.023972177,0.228084049,0
1.00043E-3,10.50953673,0.169419714,0.023723761,0.228535924,0
1.02143E-3,10.814040585,0.172363743,0.023351137,0.229439675,0
1.05492E-3,11.024890335,0.177014584,0.02310272,0.231134207,0
1.07514E-3,11.332442351,0.179797375,0.022730096,0.23181202,0
1.09727E-3,11.514897853,0.182821312,0.022481679,0.232489833,0
1.13535E-3,11.788265251,0.187973256,0.022233263,0.233506552,0
1.14368E-3,12.017022936,0.189092754,0.021984847,0.233619521,0
1.16678E-3,12.365307925,0.192177308,0.021612222,0.235201085,0
1.18614E-3,12.581534774,0.194744965,0.021363806,0.237121554,0
1.2303E-3,12.81311462,0.200542024,0.021115389,0.238703118,0
1.24873E-3,13.073989741,0.202935934,0.020866973,0.239267962,0
1.27391E-3,13.299869357,0.206184062,0.020618557,0.240171713,0
1.29494E-3,13.609721733,0.208877136,0.02037014,0.241753276,0
1.33959E-3,13.760548465,0.214534807,0.020121724,0.242882964,0
1.35811E-3,14.014774232,0.216856851,0.019997516,0.24333484,0
1.39363E-3,14.291848717,0.221273636,0.019749099,0.24423859,0
1.40756E-3,14.573196629,0.222992694,0.019500683,0.245933122,0
1.42641E-3,14.754982011,0.225306202,0.019252267,0.247853592,0
1.45108E-3,15.005021219,0.228312839,0.019128059,0.248644374,0
1.4836E-3,15.287829941,0.232241376,0.018879642,0.249096249,0
1.51219E-3,15.601654052,0.235662408,0.018631226,0.249435156,0
1.5225E-3,15.753903707,0.236887521,0.018507018,0.249661094,0
1.52766E-3,16.059023362,0.237500322,0.018258601,0.249774062,0
1.54747E-3,16.367837695,0.239841778,0.018010185,0.25,0
1.54887E-3,16.677472347,0.240006372,0.017761769,0.25,0
1.57228E-3,16.758042936,0.242753271,0.017637561,0.250112969,0
1.6128E-3,17.158789494,0.247461292,0.017389144,0.252598283,0
1.6365E-3,17.300778468,0.250187394,0.017264936,0.253050158,0
1.68363E-3,17.582290615,0.255551953,0.01701652,0.253727971,0
1.70792E-3,17.829882028,0.258286463,0.016892312,0.254631722,0
1.7139E-3,18.001272479,0.258956862,0.016768103,0.254631722,0
1.81667E-3,18.253981459,0.270286653,0.016519687,0.25576141,0
1.86826E-3,18.551807561,0.275845875,0.016395479,0.258698599,0
1.8886E-3,18.861354332,0.278013279,0.016147062,0.258924537,0
1.91224E-3,19.098376056,0.280517838,0.016022854,0.259489381,0
1.93214E-3,19.267823349,0.282611919,0.015898646,0.259715319,0
1.93792E-3,19.508082968,0.283218142,0.015774438,0.260619069,0
1.98065E-3,19.848986563,0.287666575,0.015526022,0.261296882,0
2.02895E-3,20.065344208,0.292628352,0.015401813,0.261861726,0
2.0585E-3,20.278159014,0.295629782,0.015277605,0.262539539,0
2.1135E-3,20.524443433,0.301150318,0.015153397,0.263556258,0
2.15608E-3,20.95546275,0.305364425,0.014904981,0.264911884,0
2.1653E-3,21.133112776,0.306270254,0.014780773,0.264911884,0
2.18241E-3,21.274132069,0.30794537,0.014656564,0.266945323,0
2.21494E-3,21.553113706,0.311107401,0.014532356,0.267736105,0
2.25546E-3,21.766470886,0.315006548,0.014408148,0.268075011,0
2.3084E-3,22.042960048,0.320033399,0.01428394,0.2692047,0
2.3443E-3,22.30731231,0.323401633,0.014159732,0.27202892,0
2.3517E-3,22.542482485,0.324091408,0.014035524,0.272141889,0
2.37846E-3,22.766747848,0.326574392,0.013911315,0.272254858,0
2.38719E-3,23.01921106,0.327380951,0.013787107,0.272367826,0
2.42124E-3,23.261334788,0.330507021,0.013662899,0.272706733,0
2.42868E-3,23.504202942,0.331186647,0.013538691,0.273384546,0
2.43566E-3,23.78970566,0.331822311,0.013290275,0.273384546,0
2.45905E-3,24.025060274,0.333944457,0.013166066,0.273610484,0
2.48211E-3,24.488883412,0.336024401,0.013041858,0.274627203,0
2.48829E-3,24.534470707,0.336578923,0.01291765,0.274627203,0
