Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.17359E-14,0.000000001,0,0.886042734,0,0
1.75124E-13,0.000000003,0,0.870173685,0,0
5.25461E-13,0.00000001,0,0.840309884,0,0
1.08241E-12,0.000000026,0,0.814819443,0,0
4.05049E-12,0.0000001,0.000000001,0.773709859,0,0
9.30467E-12,0.000000251,0.000000002,0.744470823,0,0
2.80593E-11,0.000001001,0.000000006,0.690616019,0,0
6.50338E-11,0.000002505,0.000000014,0.64850681,0,0
2.43067E-10,0.000010024,0.000000053,0.582156691,0.000108495,0
5.65125E-10,0.000025011,0.000000124,0.532675247,0.000542476,0
9.45653E-10,0.000050448,0.000000208,0.490815944,0.000542476,0
2.26302E-9,0.00010007,0.000000497,0.448581782,0.000976457,0
5.38165E-9,0.000250982,0.000001181,0.395726603,0.001301942,0
1.1445E-8,0.000500261,0.000002512,0.3578658,0.001627428,0
2.50048E-8,0.001002402,0.000005488,0.321754342,0.003688836,0
6.44207E-8,0.002506005,0.00001414,0.277271023,0.004665292,0
1.38642E-7,0.005053575,0.00003043,0.243658628,0.00629272,0
3.09911E-7,0.010010764,0.000068019,0.215169312,0.008462623,0
8.9626E-7,0.025085125,0.000196686,0.18130701,0.019854616,0
1.72469E-6,0.050092433,0.000378419,0.156316381,0.026038841,0
3.85408E-6,0.100055915,0.000845238,0.132325378,0.036454378,0
8.64208E-6,0.200154442,0.001893306,0.110583531,0.048388847,0
1.29518E-5,0.300938149,0.002834805,0.098588029,0.05978084,0
1.89994E-5,0.40007256,0.004152956,0.090965888,0.069545405,0
2.5806E-5,0.502047512,0.005632396,0.085218043,0.075621135,0
3.04911E-5,0.601789986,0.00664817,0.080844683,0.077682543,0
3.61745E-5,0.702860408,0.007877581,0.077096089,0.080069437,0
3.83101E-5,0.751481754,0.00833876,0.075471698,0.08180536,0
4.08099E-5,0.803222557,0.008878051,0.073847307,0.082998807,0
4.53232E-5,0.902317828,0.00985024,0.070973385,0.085602691,0
5.1967E-5,1.001967735,0.011277881,0.068474322,0.09167842,0
5.84204E-5,1.101844779,0.012660656,0.066225166,0.096343713,0
6.3367E-5,1.204318472,0.013717967,0.064100962,0.100358034,0
7.12173E-5,1.301874998,0.015391265,0.062226665,0.102310947,0
7.74955E-5,1.403382562,0.016725399,0.060602274,0.104914831,0
8.46388E-5,1.502582502,0.018238987,0.059102836,0.106325269,0
1.17056E-4,1.750766737,0.025049552,0.055854055,0.115655853,0
1.39671E-4,2.001882182,0.029745229,0.053479945,0.126613866,0
1.60671E-4,2.250394007,0.034065197,0.051355742,0.130628187,0
1.73735E-4,2.511027933,0.036733248,0.049481444,0.132038624,0
1.87948E-4,2.762486861,0.039619287,0.0477321,0.133123576,0
2.09438E-4,3.020777233,0.043950328,0.04610771,0.135835955,0
2.31613E-4,3.250297029,0.048378445,0.044733225,0.138982315,0
2.47282E-4,3.510093083,0.051482849,0.043483694,0.142128675,0
2.59946E-4,3.758829175,0.053977237,0.042234162,0.143322122,0
2.87571E-4,4.015454907,0.059372805,0.041109584,0.147227948,0
2.97526E-4,4.279157657,0.061302155,0.039985006,0.150374308,0
3.09483E-4,4.522669627,0.063609061,0.03898538,0.151567755,0
3.36702E-4,4.770942801,0.068818467,0.037985755,0.155799067,0
3.73073E-4,5.034380346,0.075689713,0.037111083,0.165346642,0
3.82099E-4,5.26206496,0.077379292,0.036361364,0.165563632,0
3.99691E-4,5.56301485,0.080654524,0.035361739,0.167950526,0
4.21131E-4,5.784828817,0.084614859,0.034736974,0.172290333,0
4.30153E-4,6.040426461,0.086271195,0.033987255,0.172724314,0
4.6688E-4,6.264132915,0.092952481,0.033362489,0.178366063,0
4.88319E-4,6.503634299,0.096807583,0.032737723,0.179342519,0
5.29613E-4,6.758195693,0.104141462,0.032112958,0.183356841,0
5.59993E-4,7.032970591,0.109461248,0.031488192,0.187045676,0
