lon,lat,BMSB_PA2_RUN4 logistic values
-34.5418061375,83.6248604165,2.3512748E-16
-29.2918061585,83.2915270845,2.3512748E-16
-78.2918059625,82.9581937525,5.638678E-15
-73.7084726475,82.9581937525,2.7501134E-14
-66.3751393435,82.9581937525,2.3512748E-16
-67.4584726725,82.8748604195,2.3512748E-16
-38.9584727865,82.8748604195,2.3512748E-16
-44.7084727635,82.7915270865,2.7501134E-14
-44.2918060985,82.7915270865,2.7501134E-14
-44.2084727655,82.7915270865,2.7501134E-14
-76.7918059685,82.7081937535,2.3512748E-16
-66.6251393425,82.7081937535,2.3512748E-16
-35.8751394655,82.7081937535,1.24131035E-14
-81.5418059495,82.6248604205,1.24131035E-14
-70.3751393275,82.6248604205,2.3512748E-16
-44.0418060995,82.5415270875,2.3512748E-16
-30.4584728205,82.5415270875,2.3512748E-16
-84.9584726025,82.4581937545,2.7501134E-14
-69.5418059975,82.4581937545,2.7501134E-14
-61.4584726965,82.4581937545,2.3512748E-16
-23.9584728465,82.4581937545,6.816459E-15
-41.4584727765,82.3748604215,2.3512748E-16
-67.3751393395,82.2915270885,2.3512748E-16
-31.8751394815,82.2915270885,2.3512748E-16
-45.0418060955,82.2081937555,2.7501134E-14
-33.2084728095,82.2081937555,2.3512748E-16
-36.2918061305,82.1248604225,2.3512748E-16
-45.4584727605,82.0415270895,5.638678E-15
-58.1251393765,81.9581937565,2.3512748E-16
-30.0418061555,81.9581937565,2.3512748E-16
-67.7918060045,81.8748604235,2.7501134E-14
-64.8751393495,81.8748604235,2.3512748E-16
-50.8751394055,81.8748604235,7.9131704E-13
-26.6251395025,81.8748604235,2.3512748E-16
-22.7918061845,81.8748604235,1.5005895E-14
-15.7084728795,81.8748604235,2.0114774E-12
-77.2084726335,81.7915270905,2.3512748E-16
-73.7918059805,81.7915270905,2.3512748E-16
-40.5418061135,81.7915270905,2.3512748E-16
-26.6251395025,81.7915270905,5.638678E-15
-82.6251392785,81.7081937575,2.3512748E-16
-47.4584727525,81.7081937575,2.7501134E-14
-31.5418061495,81.7081937575,2.3512748E-16
-84.3751392715,81.6248604245,2.3512748E-16
-77.7084726315,81.6248604245,2.3512748E-16
-60.0418060355,81.6248604245,5.3281337E-14
-68.6251393345,81.5415270915,2.7501134E-14
-67.4584726725,81.5415270915,2.3512748E-16
-30.3751394875,81.5415270915,2.3512748E-16
-88.8751392535,81.4581937585,5.638678E-15
-50.0418060755,81.4581937585,2.5557029E-14
-42.6251394385,81.4581937585,2.3512748E-16
-32.6251394785,81.4581937585,2.3512748E-16
-21.3751395235,81.4581937585,8.2632347E-16
-20.3751395275,81.4581937585,2.031216E-13
-86.2918059305,81.3748604255,4.9577055E-16
-61.3751393635,81.3748604255,1.24131035E-14
-38.2918061225,81.3748604255,2.3512748E-16
-49.3751394115,81.2915270925,1.24131035E-14
-45.6251394265,81.2915270925,2.3512748E-16
-21.7084728555,81.2915270925,2.7501134E-14
-90.2918059145,81.2081937595,2.7501134E-14
-86.4584725965,81.2081937595,2.3512748E-16
-78.0418059635,81.2081937595,2.7501134E-14
-63.7084726875,81.2081937595,7.9131704E-13
-47.7918060845,81.2081937595,2.3512748E-16
-89.8751392495,81.1248604265,2.6173255E-14
-72.2918059865,81.1248604265,2.3512748E-16
-19.9584728625,81.1248604265,1.3669501E-15
-74.7084726435,81.0415270935,5.638678E-15
-76.8751393015,80.9581937605,1.24131035E-14
-54.6251393905,80.9581937605,2.3512748E-16
-82.5418059455,80.8748604275,1.24131035E-14
-67.8751393375,80.8748604275,2.3512748E-16
-50.8751394055,80.8748604275,2.3512748E-16
-47.2918060865,80.8748604275,2.3512748E-16
-32.7918061445,80.8748604275,2.3512748E-16
79.7915267385,80.8748604275,2.3512748E-16
80.2915267365,80.8748604275,5.638678E-15
95.7081933415,80.8748604275,2.3512748E-16
97.2081933355,80.8748604275,1.527592E-13
-44.9584727625,80.7915270945,2.3512748E-16
-93.9584725665,80.7081937615,1.1889256E-14
-84.6251392705,80.7081937615,5.638678E-15
-82.3751392795,80.7081937615,2.7501134E-14
-39.1251394525,80.7081937615,2.3512748E-16
-33.2918061425,80.7081937615,2.3512748E-16
-32.9584728105,80.7081937615,2.3512748E-16
-18.4584728685,80.7081937615,8.2632347E-16
-18.2084728695,80.7081937615,1.3669501E-15
59.6248601525,80.7081937615,1.5269475E-9
-82.2918059465,80.6248604285,2.7501134E-14
59.9581934845,80.6248604285,1.1950202E-11
-54.4584727245,80.5415270955,2.3512748E-16
-30.7084728195,80.5415270955,2.3512748E-16
-93.8751392335,80.4581937625,1.24131035E-14
-91.7084725755,80.4581937625,2.3512748E-16
-81.2918059505,80.4581937625,7.9131704E-13
-65.2084726815,80.4581937625,2.7501134E-14
-54.9584727225,80.4581937625,2.3512748E-16
-45.7084727595,80.4581937625,2.3512748E-16
-24.2084728455,80.4581937625,2.7501134E-14
-71.6251393225,80.3748604295,3.9590458E-16
-62.2918060265,80.3748604295,5.3281337E-14
-62.0418060275,80.3748604295,2.7501134E-14
-54.2918060585,80.3748604295,2.3512748E-16
-51.2084727375,80.3748604295,2.3512748E-16
58.1248601585,80.3748604295,5.173908E-11
58.9581934885,80.3748604295,2.4858382E-10
-53.2084727295,80.2915270965,2.3512748E-16
-52.2084727335,80.2915270965,2.3512748E-16
-19.8751395295,80.2915270965,1.3669501E-15
53.5415268435,80.2915270965,5.638678E-15
-78.3751392955,80.2081937635,2.3512748E-16
-58.5418060415,80.2081937635,5.638678E-15
-18.4584728685,80.2081937635,6.464264E-11
-17.3751395395,80.2081937635,3.362528E-14
47.7915268665,80.2081937635,1.8731986E-11
97.2915266685,80.2081937635,1.527592E-13
-82.5418059455,80.1248604305,1.6228175E-13
-72.3751393195,80.1248604305,5.638678E-15
