lon,lat,BMSB_PA1_RUN4 logistic values
92.7915266865,47.8748605595,9.337997E-6
93.3748600175,47.8748605595,2.7612945E-5
93.5415266835,47.8748605595,2.7612945E-5
95.7081933415,47.8748605595,9.785712E-7
96.8748600035,47.8748605595,6.6846724E-8
100.9581933205,47.8748605595,9.785712E-7
103.9581933085,47.8748605595,9.337997E-6
104.0415266415,47.8748605595,9.337997E-6
104.8748599715,47.8748605595,3.7044526E-6
106.8748599635,47.8748605595,3.882045E-7
107.1248599625,47.8748605595,1.7205896E-7
108.8748599555,47.8748605595,3.882045E-7
111.7915266105,47.8748605595,1.6418807E-6
111.8748599435,47.8748605595,1.6418807E-6
114.3748599335,47.8748605595,7.2268003E-6
117.2081932555,47.8748605595,5.9957674E-5
120.4581932425,47.8748605595,6.1573836E-8
120.6248599085,47.8748605595,6.1573836E-8
124.7081932255,47.8748605595,2.3137483E-5
126.2915265525,47.8748605595,2.6918853E-8
126.7081932175,47.8748605595,2.6918853E-8
128.8748598755,47.8748605595,7.1043643E-10
130.2915265365,47.8748605595,5.0784705E-9
132.6248598605,47.8748605595,3.557262E-10
132.8748598595,47.8748605595,3.244223E-10
135.9581931805,47.8748605595,1.9138966E-9
136.2081931795,47.8748605595,1.0298156E-9
138.2081931715,47.8748605595,1.8866049E-9
142.1248598225,47.8748605595,0.008834683
142.4581931545,47.8748605595,2.899177E-6
97.7081933335,47.7915272265,1.6528269E-7
98.3748599975,47.7915272265,9.785712E-7
98.4581933305,47.7915272265,9.785712E-7
101.5415266515,47.7915272265,2.7843569E-6
106.6248599645,47.7915272265,1.1045707E-6
109.6248599525,47.7915272265,4.895651E-7
113.1248599385,47.7915272265,1.6418807E-6
114.2081932675,47.7915272265,7.2268003E-6
114.5415265995,47.7915272265,7.2268003E-6
116.8748599235,47.7915272265,4.8552E-6
119.9581932445,47.7915272265,3.0830947E-8
120.0415265775,47.7915272265,6.1573836E-8
120.5415265755,47.7915272265,2.1640284E-8
121.4581932385,47.7915272265,8.7232183E-7
121.7915265705,47.7915272265,2.92555E-6
124.8748598915,47.7915272265,2.3137483E-5
125.5415265555,47.7915272265,6.059801E-7
126.2081932195,47.7915272265,6.059801E-7
126.5415265515,47.7915272265,2.2657298E-7
126.7081932175,47.7915272265,6.059801E-7
126.8748598835,47.7915272265,4.5466457E-9
129.8748598715,47.7915272265,9.173305E-9
131.3748598655,47.7915272265,3.557262E-10
133.1248598585,47.7915272265,6.5223116E-10
133.5415265235,47.7915272265,2.6092458E-8
133.6248598565,47.7915272265,2.6092458E-8
134.8748598515,47.7915272265,1.3212297E-9
135.3748598495,47.7915272265,5.940255E-10
136.0415265135,47.7915272265,3.3527703E-9
138.7081931695,47.7915272265,1.2433851E-7
139.2915265005,47.7915272265,5.41523E-10
142.4581931545,47.7915272265,2.899177E-6
93.2081933515,47.7081938935,2.7612945E-5
94.0415266815,47.7081938935,9.337997E-6
94.8748600115,47.7081938935,9.337997E-6
96.9581933365,47.7081938935,1.6528269E-7
97.1248600025,47.7081938935,6.6846724E-8
103.4581933105,47.7081938935,9.337997E-6
103.5415266435,47.7081938935,9.337997E-6
104.0415266415,47.7081938935,9.337997E-6
106.5415266315,47.7081938935,1.1045707E-6
107.7915266265,47.7081938935,1.7205896E-7
108.2915266245,47.7081938935,4.895651E-7
108.7081932895,47.7081938935,3.882045E-7
109.1248599545,47.7081938935,3.882045E-7
109.4581932865,47.7081938935,3.882045E-7
113.1248599385,47.7081938935,1.6418807E-6
113.4581932705,47.7081938935,1.6418807E-6
114.8748599315,47.7081938935,2.1370115E-5
116.7915265905,47.7081938935,4.8552E-6
118.4581932505,47.7081938935,7.824486E-6
118.8748599155,47.7081938935,7.824486E-6
125.6248598885,47.7081938935,6.059801E-7
128.7081932095,47.7081938935,7.1043643E-10
129.1248598745,47.7081938935,1.9930914E-10
129.7915265385,47.7081938935,2.2691495E-9
130.9581932005,47.7081938935,1.3582614E-8
133.2081931915,47.7081938935,7.529838E-9
135.4581931825,47.7081938935,2.974976E-7
135.9581931805,47.7081938935,1.9138966E-9
138.8748598355,47.7081938935,1.9726144E-11
93.6248600165,47.6248605605,2.7612945E-5
95.2081933435,47.6248605605,9.337997E-6
96.7915266705,47.6248605605,1.6528269E-7
96.8748600035,47.6248605605,1.6528269E-7
97.2081933355,47.6248605605,1.6528269E-7
104.1248599745,47.6248605605,2.7843569E-6
105.7081933015,47.6248605605,1.865643E-7
106.3748599655,47.6248605605,1.1045707E-6
106.6248599645,47.6248605605,1.1045707E-6
107.2915266285,47.6248605605,3.882045E-7
107.4581932945,47.6248605605,3.882045E-7
109.7915266185,47.6248605605,3.7044526E-6
110.7915266145,47.6248605605,1.6418807E-6
112.2081932755,47.6248605605,1.6418807E-6
114.2081932675,47.6248605605,7.2268003E-6
120.2915265765,47.6248605605,2.1640284E-8
124.9581932245,47.6248605605,2.3137483E-5
125.2081932235,47.6248605605,2.3137483E-5
92.7915266865,47.5415272275,1.6528269E-7
93.3748600175,47.5415272275,2.7612945E-5
94.1248600145,47.5415272275,9.337997E-6
96.7081933375,47.5415272275,6.6846724E-8
97.2915266685,47.5415272275,6.6846724E-8
97.7081933335,47.5415272275,6.6846724E-8
101.4581933185,47.5415272275,1.6528269E-7
103.1248599785,47.5415272275,9.337997E-6
104.1248599745,47.5415272275,2.7843569E-6
105.1248599705,47.5415272275,1.865643E-7
105.3748599695,47.5415272275,1.1045707E-6
105.6248599685,47.5415272275,1.1045707E-6
106.6248599645,47.5415272275,1.1045707E-6
106.7915266305,47.5415272275,1.1045707E-6
110.2915266165,47.5415272275,1.6418807E-6
111.2081932795,47.5415272275,1.6418807E-6
111.3748599455,47.5415272275,1.6418807E-6
111.5415266115,47.5415272275,1.6418807E-6
111.7915266105,47.5415272275,1.6418807E-6
113.0415266055,47.5415272275,1.6418807E-6
117.1248599225,47.5415272275,2.1370115E-5
117.7915265865,47.5415272275,5.9957674E-5
119.0415265815,47.5415272275,1.3215794E-6
119.4581932465,47.5415272275,5.105931E-7
119.6248599125,47.5415272275,1.0339951E-7
125.7915265545,47.5415272275,6.059801E-7
126.2915265525,47.5415272275,2.2657298E-7
128.5415265435,47.5415272275,7.6101765E-9
128.6248598765,47.5415272275,1.8816637E-8
129.5415265395,47.5415272275,7.6101765E-9
130.5415265355,47.5415272275,1.3582614E-8
130.7081932015,47.5415272275,1.3582614E-8
131.0415265335,47.5415272275,1.3582614E-8
131.3748598655,47.5415272275,1.3582614E-8
131.7081931975,47.5415272275,3.557262E-10
131.7915265305,47.5415272275,3.557262E-10
135.2081931835,47.5415272275,2.0059843E-9
135.2915265165,47.5415272275,8.494209E-10
93.2915266845,47.4581938945,9.337997E-6
93.7081933495,47.4581938945,2.7612945E-5
94.5415266795,47.4581938945,9.337997E-6
95.8748600075,47.4581938945,2.7843569E-6
96.1248600065,47.4581938945,4.702843E-7
97.4581933345,47.4581938945,6.6846724E-8
100.8748599875,47.4581938945,9.785712E-7
103.6248599765,47.4581938945,9.337997E-6
104.2915266405,47.4581938945,9.337997E-6
105.2081933035,47.4581938945,6.256911E-7
108.3748599575,47.4581938945,1.1045707E-6
108.9581932885,47.4581938945,3.882045E-7
109.4581932865,47.4581938945,1.1045707E-6
109.5415266195,47.4581938945,1.1045707E-6
114.8748599315,47.4581938945,7.2268003E-6
119.3748599135,47.4581938945,5.105931E-7
121.2915265725,47.4581938945,2.9099207E-5
121.6248599045,47.4581938945,7.581413E-6
121.7915265705,47.4581938945,7.581413E-6
124.6248598925,47.4581938945,2.3137483E-5
124.7915265585,47.4581938945,2.3137483E-5
126.1248598865,47.4581938945,6.059801E-7
126.3748598855,47.4581938945,6.059801E-7
128.6248598765,47.4581938945,1.8816637E-8
129.1248598745,47.4581938945,8.480524E-9
131.5415265315,47.4581938945,1.3582614E-8
134.8748598515,47.4581938945,1.3212297E-9
135.4581931825,47.4581938945,2.5363556E-10
