X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
119.726006,29.69345,train,1.7371266133353285E-4,10.835500010454666,0.06786125591055382
116.667564,39.92314,train,2.7016994910933416E-4,12.870520113937738,0.10170996024537987
117.264145,36.464762,train,2.8366303318918885E-6,0.24899297456287472,0.0011873988244844997
117.264183,36.464808,train,2.8366303318918885E-6,0.24899297456287472,0.0011873988244844997
116.216805,40.294637,train,1.1611907832753217E-4,6.379826565544306,0.04640628668465464
117.177628,40.695913,train,4.516764014337697E-6,0.3337282605473917,0.0018893653354250133
121.397835,29.155317,train,3.3809106720700743E-4,17.820306917086498,0.12410658287645818
101.276384,21.920825,train,1.2327423670336651E-5,0.6991432801095665,0.005139776668724096
117.463749,40.642346,train,1.338487260365493E-6,0.1586900691617508,5.60635445625771E-4
115.646528,37.642594,train,1.0600039321224154E-5,0.6027985997721907,0.004422749071540454
116.67889,40.411326,train,2.7016994910933416E-4,12.870520113937738,0.10170996024537987
114.182506,22.581606,train,0.0693858574953728,100.0,0.9667543139379162
116.625023,40.374879,train,2.7016994910933416E-4,12.870520113937738,0.10170996024537987
119.98898,26.867688,train,3.3809106720700743E-4,17.820306917086498,0.12410658287645818
116.537227,39.822902,train,2.7016994910933416E-4,12.870520113937738,0.10170996024537987
120.123515,30.254034,train,7.40479001245005E-4,27.67339588894624,0.23683298877994582
117.983315,30.003126,train,7.797210226137293E-5,4.908041652905424,0.031643490228269185
117.491645,40.643904,train,1.338487260365493E-6,0.1586900691617508,5.60635445625771E-4
113.953351,23.812642,train,1.55352603312337E-5,0.9323400710224367,0.0064685954943314045
114.800919,30.439953,train,1.508438044005221E-4,9.039845594464179,0.05945867391474785
120.635956,36.227824,train,2.1783646246042388E-4,12.058646901267492,0.08365633194014745
109.51,18.79,train,2.9344232605285967E-6,0.25380565498572205,0.001228284159389723
101.254097,21.930384,train,1.2327423670336651E-5,0.6991432801095665,0.005139776668724096
113.790565,22.854572,train,0.0012212325145511793,34.06513808771329,0.33854093564528426
106.63,26.63,train,5.484668930755366E-5,3.0473538795261574,0.022469357638761542
113.910522,27.145044,train,1.508438044005221E-4,9.039845594464179,0.05945867391474785
118.29,32.28,train,3.077819133193121E-4,14.642686126315011,0.11425184239011585
107.711,34.088,train,4.195071073057342E-7,0.04793889252618132,1.757813658991174E-4
108.04,34.28,train,7.685765603115379E-7,0.11202708173965709,3.220009322141758E-4
120.342239,36.08601,train,2.1714553358941348E-4,12.049068535519147,0.08341312541828325
112.55,37.419,train,6.612556749585965E-7,0.10323989258374519,2.7705049687447303E-4
109.749,38.291,train,6.612556749585965E-7,0.10323989258374519,2.7705049687447303E-4
116.7,39.5,train,4.981233616117274E-4,21.62038117813437,0.17270574289982726
125.32,43.85,train,2.4522348171870007E-6,0.2300757297882243,0.0010266580403086834
113.991897,22.272579,train,0.265479067519778,100.0,0.9910921297098385
114.176879,22.244466,train,0.0709574608877139,100.0,0.9674667013171592
113.931346,22.279417,train,0.265479067519778,100.0,0.9910921297098385
113.934112,22.279498,train,0.265479067519778,100.0,0.9910921297098385
113.934071,22.279571,train,0.265479067519778,100.0,0.9910921297098385
114.211563,22.28138,train,1.666309574573486,100.0,0.9985700758589467
113.991106,22.26828,train,0.265479067519778,100.0,0.9910921297098385
113.93229,22.278879,train,0.265479067519778,100.0,0.9910921297098385
113.931499,22.279612,train,0.265479067519778,100.0,0.9910921297098385
113.933391,22.279931,train,0.265479067519778,100.0,0.9910921297098385
114.213517,22.280488,train,1.666309574573486,100.0,0.9985700758589467
114.211205,22.281258,train,1.666309574573486,100.0,0.9985700758589467
114.211555,22.281445,train,1.666309574573486,100.0,0.9985700758589467
113.941552,22.283094,train,0.265479067519778,100.0,0.9910921297098385
114.263755,22.326368,train,0.7534258056422161,100.0,0.9968429867310922
114.105731,22.495735,train,0.0018240393464845016,42.25226640766451,0.43324831460496854
113.8497,22.203008,train,1.666309574573486,100.0,0.9985700758589467
113.880312,22.24428,train,1.666309574573486,100.0,0.9985700758589467
114.115897,22.22388,train,0.08460534710671495,100.0,0.9725707745503037
113.876615,22.268216,train,0.003888687459301322,53.07449153344176,0.6197313259393296
113.992053,22.272445,train,0.265479067519778,100.0,0.9910921297098385
113.933352,22.279942,train,0.265479067519778,100.0,0.9910921297098385
113.931017,22.280011,train,0.265479067519778,100.0,0.9910921297098385
113.914655,22.222761,train,1.666309574573486,100.0,0.9985700758589467
114.237718,22.502288,train,0.0693858574953728,100.0,0.9667543139379162
114.145259,22.457353,train,0.0018240393464845016,42.25226640766451,0.43324831460496854
114.229086,22.532346,train,0.0693858574953728,100.0,0.9667543139379162
114.22322,22.242383,train,0.0709574608877139,100.0,0.9674667013171592
114.175842,22.246532,train,0.0709574608877139,100.0,0.9674667013171592
113.997123,22.272463,train,0.265479067519778,100.0,0.9910921297098385
113.91291,22.291332,train,0.003888687459301322,53.07449153344176,0.6197313259393296
114.018966,22.292482,train,0.6729998274195085,100.0,0.9964670448184646
114.222643,22.383708,train,1.666309574573486,100.0,0.9985700758589467
114.17844,22.367735,train,1.666309574573486,100.0,0.9985700758589467
114.116264,22.224049,train,0.08460534710671495,100.0,0.9725707745503037
114.02042,22.284785,train,0.6729998274195085,100.0,0.9964670448184646
114.116293,22.224009,train,0.08460534710671495,100.0,0.9725707745503037
114.129402,22.435305,train,0.0018240393464845016,42.25226640766451,0.43324831460496854
113.950544,22.272044,train,0.265479067519778,100.0,0.9910921297098385
114.137018,22.283428,train,1.666309574573486,100.0,0.9985700758589467
114.137917,22.28373,train,1.666309574573486,100.0,0.9985700758589467
113.871879,22.266409,train,0.003888687459301322,53.07449153344176,0.6197313259393296
113.932189,22.279615,train,0.265479067519778,100.0,0.9910921297098385
114.272687,22.398605,train,0.15693263434723564,100.0,0.985023053771547
114.216056,22.522428,train,0.0693858574953728,100.0,0.9667543139379162
113.93255,22.278892,train,0.265479067519778,100.0,0.9910921297098385
114.240346,22.309837,train,1.666309574573486,100.0,0.9985700758589467
113.991988,22.272476,train,0.265479067519778,100.0,0.9910921297098385
113.910505,22.227866,train,1.666309574573486,100.0,0.9985700758589467
114.018457,22.290382,train,0.6729998274195085,100.0,0.9964670448184646
113.931233,22.279631,train,0.265479067519778,100.0,0.9910921297098385
114.212639,22.510917,train,0.0693858574953728,100.0,0.9667543139379162
113.950578,22.271945,train,0.265479067519778,100.0,0.9910921297098385
114.200456,22.2863,train,1.666309574573486,100.0,0.9985700758589467
114.252586,22.303406,train,0.7534258056422161,100.0,0.9968429867310922
114.265267,22.337472,train,0.15693263434723564,100.0,0.985023053771547
114.265488,22.337575,train,0.15693263434723564,100.0,0.985023053771547
114.180756,22.466989,train,0.22924001345143963,100.0,0.9896984492789774
114.234803,22.508647,train,0.0693858574953728,100.0,0.9667543139379162
114.236481,22.419909,train,0.22924001345143963,100.0,0.9896984492789774
113.917438,22.221991,train,1.666309574573486,100.0,0.9985700758589467
114.01437,22.300958,train,0.6729998274195085,100.0,0.9964670448184646
114.236205,22.422099,train,0.22924001345143963,100.0,0.9896984492789774
113.933272,22.279936,train,0.265479067519778,100.0,0.9910921297098385
114.1708,22.370725,train,1.666309574573486,100.0,0.9985700758589467
114.263966,22.374227,train,0.15693263434723564,100.0,0.985023053771547
114.177678,22.379784,train,1.666309574573486,100.0,0.9985700758589467
114.253895,22.319967,train,0.7534258056422161,100.0,0.9968429867310922
114.006583,22.470059,train,0.0020614051425352103,43.33772240031266,0.463496107780158
114.179491,22.467136,train,0.22924001345143963,100.0,0.9896984492789774
113.955839,22.235916,train,1.666309574573486,100.0,0.9985700758589467
114.041797,22.447971,train,0.0020614051425352103,43.33772240031266,0.463496107780158
114.092083,22.35621,train,0.03695012674777238,100.0,0.9393407060535122
114.043302,22.448831,train,0.0020614051425352103,43.33772240031266,0.463496107780158
114.115954,22.227783,train,0.08460534710671495,100.0,0.9725707745503037
114.237734,22.505249,train,0.0693858574953728,100.0,0.9667543139379162
114.278265,22.315137,train,0.7534258056422161,100.0,0.9968429867310922
114.278308,22.315097,train,0.7534258056422161,100.0,0.9968429867310922
114.278351,22.315137,train,0.7534258056422161,100.0,0.9968429867310922
113.908744,22.254106,train,0.003888687459301322,53.07449153344176,0.6197313259393296
114.238816,22.420138,train,0.22924001345143963,100.0,0.9896984492789774
114.19701,22.261337,train,1.666309574573486,100.0,0.9985700758589467
114.176502,22.24386,train,0.0709574608877139,100.0,0.9674667013171592
114.183979,22.425361,train,0.22924001345143963,100.0,0.9896984492789774
114.198526,22.365491,train,1.666309574573486,100.0,0.9985700758589467
114.193853,22.260767,train,1.666309574573486,100.0,0.9985700758589467
114.193244,22.260988,train,1.666309574573486,100.0,0.9985700758589467
114.233252,22.393293,train,1.666309574573486,100.0,0.9985700758589467
114.194146,22.260253,train,1.666309574573486,100.0,0.9985700758589467
114.221145,22.381458,train,1.666309574573486,100.0,0.9985700758589467
113.994744,22.266138,train,0.265479067519778,100.0,0.9910921297098385
114.240275,22.427676,train,0.22924001345143963,100.0,0.9896984492789774
114.240275,22.427795,train,0.22924001345143963,100.0,0.9896984492789774
114.217608,22.28213,train,1.666309574573486,100.0,0.9985700758589467
114.24036,22.241669,train,0.0709574608877139,100.0,0.9674667013171592
113.914749,22.220852,train,1.666309574573486,100.0,0.9985700758589467
114.199208,22.23211,train,0.0709574608877139,100.0,0.9674667013171592
113.975349,22.243376,train,1.666309574573486,100.0,0.9985700758589467
114.16205,22.276757,train,1.666309574573486,100.0,0.9985700758589467
114.223753,22.278877,train,1.666309574573486,100.0,0.9985700758589467
113.933505,22.279862,train,0.265479067519778,100.0,0.9910921297098385
114.281118,22.40532,train,0.15693263434723564,100.0,0.985023053771547
114.029527,22.411618,train,0.017780512125889245,85.9867293870097,0.8816803114490176
114.180612,22.466872,train,0.22924001345143963,100.0,0.9896984492789774
114.180905,22.467045,train,0.22924001345143963,100.0,0.9896984492789774
114.243889,22.509167,train,0.0693858574953728,100.0,0.9667543139379162
114.212308,22.510741,train,0.0693858574953728,100.0,0.9667543139379162
137.196516,34.953531,train,0.00151087440867523,37.519888924807894,0.38770365293496595
137.159478,34.956028,train,5.290935943601025E-4,22.65958842545614,0.18149466975341405
139.612528,35.347993,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
137.159464,34.956018,train,5.290935943601025E-4,22.65958842545614,0.18149466975341405
139.558472,35.42517,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
138.203005,36.821011,train,4.0417080076839276E-4,19.99023564191648,0.14484959917224532
139.634017,35.34533,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
139.749868,35.616972,train,0.00151087440867523,37.519888924807894,0.38770365293496595
138.208194,36.823171,train,4.0417080076839276E-4,19.99023564191648,0.14484959917224532
132.836737,34.431993,train,6.898414950132398E-4,25.52958126734787,0.22426943033326924
139.525513,35.68508,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.525528,35.685089,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.612423,35.348073,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
139.612223,35.348611,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
139.506683,35.5629,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.525558,35.685078,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.525483,35.685128,train,0.00151087440867523,37.519888924807894,0.38770365293496595
138.127228,36.04377,train,1.327056180488291E-4,7.257174590508612,0.05268575824922313
138.633083,36.372321,train,3.0876123537292266E-4,16.28149936046264,0.11457372540238074
138.208175,36.822838,train,4.0417080076839276E-4,19.99023564191648,0.14484959917224532
140.219863,39.657772,train,0.0018483608959003511,42.416537110729415,0.4365035701464405
139.612169,35.34839,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
132.774752,34.532226,train,6.898414950132398E-4,25.52958126734787,0.22426943033326924
140.111446,36.011777,train,6.493740121075736E-4,24.804566934677947,0.21392779070220186
137.995979,36.148709,train,3.5444356157354626E-4,18.194124901869316,0.1293329180094518
139.59296,35.289962,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
139.673015,36.72363,train,3.3881048083992814E-4,17.836471889732568,0.1243378300179712
139.592967,36.750155,train,7.441796857754875E-4,27.975785219171893,0.23773521899605604
140.198784,39.626852,train,0.0018483608959003511,42.416537110729415,0.4365035701464405
135.808762,35.065422,train,7.40479001245005E-4,27.67339588894624,0.23683298877994582
139.611881,35.348186,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
139.612336,35.348206,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
138.20678,36.823117,train,4.0417080076839276E-4,19.99023564191648,0.14484959917224532
133.701531,33.568804,train,0.001325217222791202,34.61034673038919,0.3570738367589263
131.011157,32.832373,train,1.9166277820478568E-4,11.41454784797057,0.07435213476381188
139.392839,35.619528,train,0.00151087440867523,37.519888924807894,0.38770365293496595
135.282338,34.834127,train,6.493740121075736E-4,24.804566934677947,0.21392779070220186
139.612494,35.346236,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
139.612898,35.346799,train,8.246706774777146E-4,28.77253329508461,0.25684442885506437
140.687238,39.743608,train,0.0027768719418393346,48.500890448260385,0.5378428433849065
139.734989,35.630425,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.761815,35.737028,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.392916,35.619554,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.392371,35.619553,train,0.00151087440867523,37.519888924807894,0.38770365293496595
138.207233,36.823565,train,4.0417080076839276E-4,19.99023564191648,0.14484959917224532
139.710925,35.774163,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.718766,35.638738,train,0.00151087440867523,37.519888924807894,0.38770365293496595
140.116035,36.097215,train,2.2740449383300848E-4,12.191288780661292,0.08701105252270039
138.208911,36.823595,train,4.0417080076839276E-4,19.99023564191648,0.14484959917224532
139.771582,35.59047,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.749529,35.594054,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.754582,35.597795,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.753116,35.602256,train,0.00151087440867523,37.519888924807894,0.38770365293496595
139.753171,35.602567,train,0.00151087440867523,37.519888924807894,0.38770365293496595
136.590836,35.527832,train,7.40479001245005E-4,27.67339588894624,0.23683298877994582
132.788738,34.45019,train,6.898414950132398E-4,25.52958126734787,0.22426943033326924
141.065213901429,40.1569754168342,train,0.0015156818147137924,37.60636529615394,0.3884580649136458
141.15270485543,40.1819751305806,train,0.0018483608959003511,42.416537110729415,0.4365035701464405
