X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-75.776551,45.373622,train,0.003959474400755405,42.08162030824724,0.4559387965601868
-75.680891,45.42063,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-75.688213,45.422608,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-75.674159,45.428692,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-82.826214,42.032609,train,9.505822715930938E-4,12.590652325816999,0.16749370450503104
-81.299095,42.954168,train,0.008904666269999485,64.02085084961986,0.653341764438751
-81.291885,42.99549,train,0.008904666269999485,64.02085084961986,0.653341764438751
-81.276465,43.033674,train,0.0022317310502576676,25.36424666468268,0.32081325756142953
-81.271716,43.039335,train,0.0022317310502576676,25.36424666468268,0.32081325756142953
-81.271709,43.039336,train,0.0022317310502576676,25.36424666468268,0.32081325756142953
-80.098996,43.200117,train,0.11627218554924622,100.0,0.9609514977382746
-78.331543,44.300676,train,0.017414005515229047,81.1602915589459,0.7865846944542718
-77.31366,44.47759,train,1.5690964737571095E-4,2.788536221586041,0.03214269089423078
-77.31355,44.47814,train,1.5690964737571095E-4,2.788536221586041,0.03214269089423078
-81.260952,42.990749,train,0.008904666269999485,64.02085084961986,0.653341764438751
-80.33864,42.703818,train,0.008227236231971769,61.77118689814355,0.6352104358333891
-79.714363,43.868195,train,0.0053750023692037945,50.622642952557925,0.5321915493377815
-75.773497,45.383597,train,0.003959474400755405,42.08162030824724,0.4559387965601868
-75.703616,45.392898,train,0.0035029225348609345,38.056252616913326,0.4257489482824604
-75.759138,45.401383,train,0.003959474400755405,42.08162030824724,0.4559387965601868
-75.673661,45.423178,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-122.73832,49.285508,train,0.017433824822418877,81.19207601434752,0.7867755796402562
-82.880783,42.290792,train,0.05220074817029641,100.0,0.9170011804207523
-82.207695,42.41137,train,0.033374719579037156,94.87981331259101,0.8759891084516136
-82.368778,42.972438,train,0.006226988855832764,53.01976491200884,0.568584538359204
-81.268292,43.010393,train,0.0022317310502576676,25.36424666468268,0.32081325756142953
-80.199927,43.49558,train,0.07750156575032816,100.0,0.9425396956513622
-77.461756,44.149853,train,1.533129632909021E-4,2.7355250050851887,0.031429072052885296
-75.846847,45.248828,train,0.0018510994328850704,22.109659315672857,0.2814997076904657
-123.692532,48.777216,train,7.194412761929963E-4,10.174523560707701,0.13214844260341457
-83.095967,42.1043,train,0.01479562222047969,76.45394705193016,0.7579580324704328
-82.882485,42.283254,train,0.05220074817029641,100.0,0.9170011804207523
-81.203375,42.798635,train,0.0018580078624575557,22.348294258460363,0.2822537547734928
-81.247712,42.961767,train,0.006838516464002048,56.079876391371705,0.5914001058549597
-122.791572,49.294675,train,0.010347762837504009,65.06834075837595,0.686532072247297
-97.162043,49.869231,train,1.2781022115122161E-9,5.156575744778755E-5,2.705121151169907E-7
-81.257933,42.966113,train,0.008904666269999485,64.02085084961986,0.653341764438751
-80.540615,43.462936,train,0.05385623073345561,100.0,0.9193467044974183
-75.723292,45.380341,train,0.0035029225348609345,38.056252616913326,0.4257489482824604
-75.724739,45.400687,train,0.0035029225348609345,38.056252616913326,0.4257489482824604
-122.763733,49.274467,train,0.010347762837504009,65.06834075837595,0.686532072247297
-82.143399,42.410617,train,0.04334008567944416,99.15527603094215,0.9017005030922508
-81.332594,42.986615,train,0.008904666269999485,64.02085084961986,0.653341764438751
-80.584862,43.467526,train,0.2119665714485078,100.0,0.9781959468245974
-80.224185,43.548387,train,0.06033913740651455,100.0,0.9273829257545609
-77.741638,44.009844,train,4.493752117354962E-4,6.943279816203311,0.08685048653684105
-76.966569,44.225954,train,0.00261808082545271,29.963666830023374,0.3565492951384262
-75.690778,45.43408,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-75.69552,45.436584,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-75.794726,45.54267,train,0.03625815613822463,96.08442121393013,0.8847141496990459
-83.087588,42.23496,train,0.012164702739362807,71.96272438203636,0.7202544447751438
-77.688115,43.994709,train,5.457106296484286E-5,1.0633017955291406,0.011418164380191461
-75.603367,45.453653,train,0.005471880577586082,50.76584127299819,0.5366361988061671
-122.958091,49.286461,train,0.007853005981479814,61.284813870905026,0.6243567270945797
-123.081322,49.35068,train,1.2046880374506502E-4,2.1581325130736566,0.024863444070249898
-82.976799,42.258072,train,0.05220074817029641,100.0,0.9170011804207523
-80.585121,42.814172,train,0.02535482120074175,91.16813702243579,0.8429249809095268
-80.318231,43.442358,train,0.06033913740651455,100.0,0.9273829257545609
-80.195366,43.505153,train,0.06033913740651455,100.0,0.9273829257545609
-75.735667,45.380729,train,0.0035029225348609345,38.056252616913326,0.4257489482824604
-73.553348,45.5161,train,0.004857449816177606,48.1000605297073,0.506924336591705
-73.580331,45.518639,train,0.004857449816177606,48.1000605297073,0.506924336591705
-124.091867,49.243338,train,1.053157035676349E-4,1.908022734302807,0.021804201059023108
-122.776823,49.25278,train,0.010347762837504009,65.06834075837595,0.686532072247297
-123.074355,49.261172,train,0.010562156267285551,65.40201979927487,0.6909283488416169
-121.949197,49.264275,train,0.008491744758044107,62.119380689738534,0.6425111580340439
-123.085307,49.277394,train,0.007282832499640766,59.74060647462861,0.6065195105406661
-123.154598,49.335358,train,0.0036255866768308844,38.68119631834961,0.43418453873352375
-123.067385,49.345723,train,1.2046880374506502E-4,2.1581325130736566,0.024863444070249898
-81.224785,43.033568,train,0.003298338045160312,35.88704070066734,0.41110584935918704
-80.297007,43.369526,train,0.06033913740651455,100.0,0.9273829257545609
-78.736637,44.349962,train,0.18497414602466805,100.0,0.9750934285997855
-76.264995,44.916272,train,0.004579892461220132,46.20942296354115,0.4922158949616203
-122.743295,49.259455,train,0.017433824822418877,81.19207601434752,0.7867755796402562
-122.753898,49.288323,train,0.010347762837504009,65.06834075837595,0.686532072247297
-82.191254,42.402403,train,0.033374719579037156,94.87981331259101,0.8759891084516136
-81.329913,42.950564,train,0.008904666269999485,64.02085084961986,0.653341764438751
