Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.24846E-13,0.000000001,0,0.989789565,0,0
5.82698E-13,0.000000003,0,0.985555971,0,0
2.92121E-12,0.00000001,0.000000001,0.978084921,0,0
7.10627E-12,0.000000025,0.000000002,0.973975844,0,0
2.87308E-11,0.000000102,0.000000009,0.967625451,0,0
6.57491E-11,0.000000253,0.00000002,0.963765409,0,0
8.80965E-11,0.000003701,0.000000026,0.914580999,0,0
3.06777E-10,0.00001094,0.000000091,0.867513386,0,0
9.40856E-10,0.000025251,0.00000028,0.836384012,0,0
1.87164E-9,0.000050132,0.000000557,0.812227618,0,0
3.6628E-9,0.000100138,0.000001091,0.788942846,0,0
6.61106E-9,0.000254966,0.000001969,0.752708256,0,0
1.57768E-8,0.000501792,0.000004699,0.725065372,0,0
3.09818E-8,0.001006373,0.000009228,0.696924418,0.002298851,0
6.75678E-8,0.00285144,0.000020126,0.653841365,0.004597701,0
1.04974E-7,0.005107644,0.000031267,0.620097124,0.004597701,0
1.44424E-7,0.010821638,0.000043017,0.568048811,0.006896552,0
2.55098E-7,0.025307485,0.000075979,0.486738887,0.006896552,0
6.39938E-7,0.050058233,0.000190578,0.413647117,0.011494253,0
1.56466E-6,0.100019462,0.000465836,0.35686714,0.018390805,0
3.04578E-6,0.200024201,0.000906403,0.302951065,0.018390805,0
5.3271E-6,0.300261464,0.001584233,0.271697173,0.029885057,0
6.20604E-6,0.434594624,0.00184514,0.243929772,0.029885057,0
8.40708E-6,0.500275752,0.002497902,0.232847715,0.034482759,0
1.08291E-5,0.643851169,0.003215228,0.214668161,0.03908046,0
1.12555E-5,0.701137126,0.003341396,0.208193251,0.04137931,0
1.31128E-5,0.750825359,0.003890615,0.203088034,0.043678161,0
1.4702E-5,0.800976181,0.004360089,0.198605404,0.050574713,0
1.67195E-5,0.945607186,0.004955439,0.187523347,0.052873563,0
1.83503E-5,1.000437296,0.005436175,0.183663305,0.059770115,0
2.15861E-5,1.101330578,0.006388608,0.177312912,0.064367816,0
2.54901E-5,1.212454703,0.007535337,0.17146059,0.068965517,0
2.86882E-5,1.301703838,0.008472737,0.167351513,0.073563218,0
3.10345E-5,1.402567018,0.009159343,0.163117918,0.073563218,0
3.60793E-5,1.63094624,0.010632411,0.155024281,0.073563218,0
3.94876E-5,1.755647979,0.011625144,0.150915204,0.075862069,0
4.85852E-5,2.033370475,0.014265275,0.143070601,0.082758621,0
5.52035E-5,2.272028104,0.016177068,0.137467314,0.082758621,0
6.15173E-5,2.514545296,0.017994006,0.132237579,0.091954023,0
6.84432E-5,2.869708991,0.019979371,0.125638152,0.105747126,0
7.18211E-5,3.095701482,0.020944783,0.121653592,0.105747126,0
7.82154E-5,3.319470712,0.022767051,0.117918067,0.108045977,0
8.51607E-5,3.507199275,0.024738681,0.115178683,0.11954023,0
9.35483E-5,3.763099751,0.027109171,0.111567675,0.11954023,0
1.07139E-4,4.022605867,0.030925935,0.10833022,0.124137931,0
1.09907E-4,4.273495055,0.031699351,0.105466318,0.128735632,0
1.17175E-4,4.504053642,0.033725094,0.102975968,0.128735632,0
1.21361E-4,4.767517271,0.034887923,0.100236583,0.128735632,0
1.25018E-4,5.378216671,0.035901321,0.094010709,0.128735632,0
1.27456E-4,5.734010815,0.036575903,0.090648736,0.133333333,0
1.29531E-4,5.759856449,0.037149228,0.090399701,0.133333333,0
1.39434E-4,6.001957581,0.039876013,0.088158386,0.135632184,0
1.49445E-4,6.321590546,0.042616942,0.085419001,0.135632184,0
1.56827E-4,6.505902804,0.044628203,0.083924791,0.135632184,0
1.74702E-4,6.754374462,0.049463257,0.082057029,0.147126437,0
1.8628E-4,7.026261971,0.052569043,0.080189267,0.151724138,0
1.91713E-4,7.253965462,0.054019559,0.078695057,0.151724138,0
1.92234E-4,7.54158759,0.054158312,0.076827294,0.151724138,0
1.94246E-4,8.214607841,0.054694256,0.072469182,0.151724138,0
1.95451E-4,8.312222312,0.055014791,0.071846594,0.151724138,0
2.00473E-4,8.51031772,0.056348598,0.070601419,0.151724138,0
