X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
19.4925,41.316111,train,5.18899609419828E-4,43.139790072703,0.4796469588398773
19.945371,40.70795,train,0.001574048291406944,77.63593533156204,0.7365742498042049
19.451656,41.32255,train,5.18899609419828E-4,43.139790072703,0.4796469588398773
19.505,41.323889,train,8.328597557052879E-4,56.17205781863834,0.5966913090553473
19.449722,41.335556,train,3.4463248072662993E-4,34.96010010092793,0.3797312624476196
16.246841,48.216163,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
16.319675,48.225001,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
15.425861,47.067082,train,9.366930776183179E93,100.0,1.0
15.402975,47.094283,train,0.004420299557184278,94.76329551555371,0.8870338709396421
15.406042,47.101741,train,0.004420299557184278,94.76329551555371,0.8870338709396421
16.263904,48.115178,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
16.384538,48.202525,train,0.0011708823798244573,66.02249431716584,0.6753197224808927
16.254106,48.203271,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
16.379706,48.215601,train,0.0011708823798244573,66.02249431716584,0.6753197224808927
15.416837,47.027008,train,9.366930776183179E93,100.0,1.0
15.498596,47.028306,train,9.366930776183179E93,100.0,1.0
15.461892,47.042114,train,9.366930776183179E93,100.0,1.0
15.459394,47.068341,train,9.366930776183179E93,100.0,1.0
15.450124,47.077197,train,9.366930776183179E93,100.0,1.0
15.441853,47.079014,train,9.366930776183179E93,100.0,1.0
15.430863,47.089272,train,0.004420299557184278,94.76329551555371,0.8870338709396421
15.41686,47.09504,train,0.004420299557184278,94.76329551555371,0.8870338709396421
9.735071,47.399156,train,0.0016183546410215301,78.14088784537614,0.7419249482177595
16.367705,48.234207,train,0.0011708823798244573,66.02249431716584,0.6753197224808927
16.390522,48.233858,train,0.0011708823798244573,66.02249431716584,0.6753197224808927
16.454451,48.248677,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
15.438448,47.022236,train,9.366930776183179E93,100.0,1.0
15.443885,47.067437,train,9.366930776183179E93,100.0,1.0
15.449717,47.077192,train,9.366930776183179E93,100.0,1.0
15.444434,47.079531,train,9.366930776183179E93,100.0,1.0
16.384381,48.19326,train,0.0011708823798244573,66.02249431716584,0.6753197224808927
14.304743,48.269108,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
16.326842,48.288965,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
15.449008,47.0694,train,9.366930776183179E93,100.0,1.0
16.266106,48.184925,train,5.180680541853693E-4,43.12572831228511,0.4792466810440313
