Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.61883E-13,0.000000001,0,0.956876019,0.000108295,0
4.06822E-13,0.000000004,0,0.947097906,0.000108295,0
1.08377E-12,0.00000001,0,0.934687226,0.000108295,0
2.99451E-12,0.000000025,0.000000001,0.925285195,0.000108295,0
1.14009E-11,0.0000001,0.000000003,0.910618027,0.000108295,0
2.15623E-11,0.000000251,0.000000006,0.898458067,0.000216591,0
5.19899E-11,0.000001005,0.000000015,0.872257741,0.000216591,0
9.72296E-11,0.000002501,0.000000028,0.846182775,0.000216591,0
3.11257E-10,0.000010058,0.00000009,0.794032844,0.000216591,0
7.41821E-10,0.00002571,0.000000215,0.757051523,0.000216591,0
1.42769E-9,0.000050285,0.000000415,0.728845431,0.000216591,0
2.58002E-9,0.000100323,0.000000749,0.697630688,0.000433182,0
5.37228E-9,0.000257884,0.00000156,0.64623292,0.000541477,0
9.7526E-9,0.000501651,0.000002833,0.605616146,0.000758068,0
1.78407E-8,0.001007959,0.000005182,0.55797919,0.00119125,0
4.70372E-8,0.002500696,0.000013663,0.496051147,0.001516136,0
9.40776E-8,0.005006675,0.000027326,0.449166353,0.004440113,0
1.87067E-7,0.010018097,0.000054335,0.403535164,0.00638943,0
4.59041E-7,0.025035624,0.000133321,0.340228156,0.008663634,0
9.48867E-7,0.050043411,0.000275543,0.2925912,0.010612952,0
2.13528E-6,0.10006704,0.000619852,0.248464335,0.013861815,0
4.79631E-6,0.201413851,0.001391252,0.209978689,0.021225904,0
7.64021E-6,0.300134706,0.002214347,0.190297104,0.024691358,0
1.09569E-5,0.400503807,0.003172569,0.176507459,0.028806584,0
1.36946E-5,0.500366518,0.003962137,0.166353266,0.03151397,0
1.65004E-5,0.601391612,0.004770019,0.157954118,0.032488629,0
1.93213E-5,0.700363887,0.005580965,0.151059295,0.033463288,0
2.04896E-5,0.751897624,0.005916437,0.147799925,0.034437947,0
2.18402E-5,0.800699336,0.006303963,0.144916635,0.036387264,0
2.39949E-5,0.901817851,0.006921591,0.139400777,0.038878059,0
2.67838E-5,1.000329541,0.007719858,0.134511721,0.039961014,0
2.92018E-5,1.10049475,0.008410941,0.129998746,0.042126922,0
3.18875E-5,1.201741434,0.009177383,0.125861853,0.043751354,0
3.39333E-5,1.301102495,0.009760437,0.12210104,0.04526749,0
3.76797E-5,1.401659525,0.01082639,0.118590949,0.046891921,0
4.11423E-5,1.500279923,0.011809511,0.115456939,0.04786658,0
4.73824E-5,1.751215114,0.013576371,0.108311395,0.049707602,0
5.49233E-5,2.000569195,0.015703114,0.102168735,0.054472601,0
6.20805E-5,2.252929419,0.017713197,0.096652877,0.056746805,0
7.1386E-5,2.501143124,0.020314359,0.092014542,0.060970327,0
8.13174E-5,2.753029121,0.023075312,0.087877648,0.062594759,0
8.97696E-5,3.001615278,0.025412845,0.084242196,0.063461122,0
9.93849E-5,3.266518602,0.028058448,0.080732105,0.066493394,0
1.08854E-4,3.507013691,0.030649881,0.077848815,0.072016461,0
1.1836E-4,3.757673204,0.033237419,0.075090886,0.073749188,0
1.28234E-4,4.005645318,0.035910808,0.072583678,0.076889755,0
1.36128E-4,4.254750869,0.038037356,0.07020183,0.078947368,0
1.46621E-4,4.512231199,0.040849452,0.067945343,0.08176305,0
1.54317E-4,4.751246017,0.042901727,0.065939576,0.083495776,0
1.59998E-4,5.035354112,0.044410964,0.063683089,0.084470435,0
1.66484E-4,5.263510622,0.046128174,0.061928043,0.085120208,0
1.79173E-4,5.505788451,0.049469878,0.060172997,0.087935889,0
1.90261E-4,5.764430373,0.052371014,0.058417952,0.093783842,0
2.01639E-4,6.001085036,0.055329765,0.056913627,0.097465887,0
2.08486E-4,6.267808682,0.05710121,0.055283941,0.098873728,0
2.23979E-4,6.500126242,0.061085181,0.053904977,0.101581113,0
2.32516E-4,6.757056594,0.063266146,0.052526012,0.102447477,0
2.5213E-4,7.023223552,0.068239041,0.051147048,0.107320771,0
2.59303E-4,7.25326894,0.070044363,0.050018804,0.108187135,0
2.70478E-4,7.516295298,0.072843172,0.0487652,0.109270089,0
2.88475E-4,7.770844413,0.077315192,0.047636956,0.112518952,0
3.06492E-4,8.008204964,0.081749172,0.046634073,0.11587611,0
3.1922E-4,8.252185647,0.084856073,0.04563119,0.118258609,0
3.40814E-4,8.506550086,0.090079062,0.044628306,0.12605588,0
3.51664E-4,8.766137969,0.092681174,0.043750784,0.127138835,0
3.66374E-4,9.020602072,0.096184984,0.042873261,0.128330084,0
3.97807E-4,9.251122617,0.10358242,0.042121098,0.133744856,0
4.08643E-4,9.518658938,0.106104572,0.041243575,0.135369287,0
4.17404E-4,9.780928177,0.10813345,0.040491413,0.136127355,0
4.25094E-4,10.014889274,0.109906517,0.03973925,0.136560537,0
