lon,lat,BMSB_PA1_RUN3 logistic values
-41.6251394425,83.2915270845,2.5948872E-9
-40.5418061135,83.2081937515,6.6702005E-11
-40.2918061145,83.2081937515,2.5948872E-9
-40.0418061155,83.2081937515,2.5948872E-9
-39.2918061185,83.0415270855,2.5948872E-9
-71.3751393235,82.8748604195,2.5948872E-9
-71.1251393245,82.8748604195,2.5948872E-9
-70.6251393265,82.8748604195,2.5948872E-9
-45.7084727595,82.7915270865,2.5948872E-9
-44.3751394315,82.7915270865,2.5948872E-9
-36.5418061295,82.7915270865,6.6702005E-11
-72.8751393175,82.7081937535,6.6702005E-11
-45.8751394255,82.7081937535,2.5948872E-9
-81.2084726175,82.6248604205,2.5948872E-9
-78.9584726265,82.6248604205,6.6702005E-11
-42.4584727725,82.5415270875,2.5948872E-9
-40.9584727785,82.5415270875,2.5948872E-9
-85.5418059335,82.4581937545,5.3706756E-10
-73.4584726485,82.4581937545,6.6702005E-11
-36.7918061285,82.4581937545,6.6702005E-11
-22.8751395175,82.3748604215,5.3706756E-10
-41.2918061105,82.2915270885,6.6702005E-11
-38.0418061235,82.2915270885,6.6702005E-11
-32.4584728125,82.2915270885,6.6702005E-11
-68.4584726685,82.2081937555,6.6702005E-11
-45.7084727595,82.2081937555,2.5948872E-9
-56.3751393835,82.1248604225,6.6702005E-11
-56.2084727175,82.1248604225,6.6702005E-11
-32.2918061465,82.1248604225,6.6702005E-11
-87.3751392595,82.0415270895,6.6702005E-11
-71.7918059885,82.0415270895,6.6702005E-11
-59.9584727025,82.0415270895,6.6702005E-11
-43.6251394345,82.0415270895,2.5948872E-9
-72.7084726515,81.9581937565,6.6702005E-11
-16.1251395445,81.9581937565,6.313856E-9
-76.2084726375,81.7915270905,6.6702005E-11
-73.2918059825,81.7915270905,6.6702005E-11
-22.8751395175,81.7915270905,2.5948872E-9
-15.5418062135,81.7915270905,6.313856E-9
-61.7918060285,81.7081937575,2.5948872E-9
-58.3751393755,81.7081937575,2.5948872E-9
-56.6251393825,81.7081937575,2.5948872E-9
-51.8751394015,81.7081937575,2.5948872E-9
-26.8751395015,81.7081937575,6.6702005E-11
62.9581934725,81.7081937575,5.02018E-8
-76.7084726355,81.6248604245,2.5948872E-9
-65.6251393465,81.6248604245,2.5948872E-9
-56.0418060515,81.6248604245,2.5948872E-9
-47.6251394185,81.6248604245,1.0834157E-8
-87.0418059275,81.5415270915,1.1656875E-10
-81.2084726175,81.5415270915,1.1656875E-10
-18.7084728675,81.3748604255,3.050593E-8
-92.7084725715,81.2915270925,6.6702005E-11
-55.8751393855,81.2915270925,6.6702005E-11
-21.2918061905,81.2915270925,6.6702005E-11
-31.0418061515,81.2081937595,6.6702005E-11
-54.0418060595,81.1248604265,6.6702005E-11
-45.8751394255,81.1248604265,6.6702005E-11
-36.8751394615,81.1248604265,6.6702005E-11
-35.1251394685,81.1248604265,6.6702005E-11
-25.4584728405,81.1248604265,2.5948872E-9
-14.2918062185,81.1248604265,2.2285427E-9
95.7915266745,81.1248604265,5.3706756E-10
-62.9584726905,81.0415270935,6.6702005E-11
-52.2918060665,81.0415270935,6.6702005E-11
-39.2084727855,81.0415270935,6.6702005E-11
-73.4584726485,80.9581937605,6.6702005E-11
-72.8751393175,80.9581937605,6.6702005E-11
-43.1251394365,80.9581937605,6.6702005E-11
64.6248601325,80.9581937605,1.9460044E-8
-86.9584725945,80.8748604275,2.5948872E-9
-38.2918061225,80.8748604275,6.6702005E-11
55.9581935005,80.7915270945,1.3805411E-11
-23.9584728465,80.7081937615,2.5948872E-9
-53.7918060605,80.6248604285,6.6702005E-11
-29.6251394905,80.5415270955,6.6702005E-11
54.7915268385,80.5415270955,1.3805411E-11
-61.1251393645,80.4581937625,6.2152886E-8
-58.8751393735,80.4581937625,6.2152886E-8
-41.1251394445,80.4581937625,6.6702005E-11
53.9581935085,80.4581937625,5.3706756E-10
-96.6251392225,80.3748604295,9.385819E-10
