Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.33385E-13,0.000000002,0,0.984134916,0,0
3.28359E-13,0.000000003,0,0.98376015,0,0
1.74557E-12,0.000000011,0.000000001,0.974890693,0,0
3.99944E-12,0.000000041,0.000000001,0.96364772,0,0
8.03201E-12,0.000000114,0.000000003,0.951030606,0,0
2.21564E-11,0.000000289,0.000000007,0.937414116,0,0
8.28181E-11,0.000001008,0.000000028,0.91755153,0,0
1.75714E-10,0.000002502,0.000000059,0.902810743,0,0
3.58036E-10,0.000011334,0.000000119,0.863460337,0,0
6.74787E-10,0.000025206,0.000000225,0.828232355,0,0
1.12491E-9,0.000050274,0.000000375,0.792129919,0.00010421,0
2.08688E-9,0.000100146,0.000000696,0.753404122,0.00010421,0
5.8969E-9,0.000252142,0.000001968,0.702061212,0.00010421,0
1.07635E-8,0.00050204,0.000003592,0.664209869,0.00041684,0
2.1511E-8,0.001000806,0.000007178,0.624859463,0.00041684,0
4.95754E-8,0.002501633,0.000016542,0.568769519,0.000833681,0
8.2549E-8,0.00500387,0.000027544,0.52142411,0.001146311,0
1.64251E-7,0.010123974,0.000054804,0.467957527,0.001458941,0
3.90075E-7,0.025015871,0.000130142,0.394878201,0.004793664,0
8.38519E-7,0.050051452,0.000279715,0.340537164,0.006461025,0
1.71956E-6,0.100175732,0.000573447,0.290193629,0.007919967,0
3.53958E-6,0.200085192,0.001179678,0.241599001,0.01177574,0
5.6528E-6,0.300005976,0.001882649,0.213741412,0.013338891,0
8.21086E-6,0.400535672,0.002732277,0.195502811,0.017507295,0
1.05995E-5,0.500598146,0.003524314,0.182011243,0.021779908,0
1.29865E-5,0.601281733,0.004314577,0.171267958,0.02323885,0
1.56971E-5,0.700656594,0.005210459,0.162523423,0.02396832,0
1.67599E-5,0.752020041,0.005561254,0.158525921,0.025114631,0
1.82533E-5,0.801814893,0.006053822,0.155028107,0.026052522,0
2.06144E-5,0.900044719,0.006831524,0.148782011,0.026990413,0
2.38139E-5,1.001493967,0.007883471,0.143035603,0.027824093,0
2.6345E-5,1.10246272,0.008714074,0.138038726,0.029074614,0
2.8654E-5,1.201385473,0.009470587,0.133541537,0.030220925,0
3.14797E-5,1.30567567,0.010394834,0.129169269,0.032513547,0
3.50374E-5,1.402468765,0.01155601,0.125546533,0.03522301,0
3.78351E-5,1.50082732,0.012467247,0.122173641,0.037411421,0
4.47749E-5,1.753147462,0.014720353,0.114553404,0.040954564,0
5.63114E-5,2.00492817,0.0184432,0.108182386,0.046165069,0
6.41666E-5,2.253348355,0.020962026,0.103060587,0.04814506,0
7.2182E-5,2.505737496,0.023518918,0.098438476,0.051896624,0
8.31837E-5,2.761983305,0.027006746,0.094316052,0.054397666,0
9.1119E-5,3.000594909,0.029507057,0.090943161,0.058566069,0
9.7157E-5,3.25609845,0.031400939,0.087570269,0.05908712,0
1.06012E-4,3.501437536,0.034164926,0.084572142,0.060233431,0
1.14733E-4,3.754915878,0.036872134,0.081698938,0.066486036,0
1.22911E-4,4.004727261,0.039396596,0.079075578,0.070029179,0
1.32881E-4,4.262568152,0.042456702,0.076577139,0.073676532,0
1.39275E-4,4.506055669,0.044408854,0.074328545,0.074510213,0
1.48449E-4,4.75088064,0.04719594,0.072204872,0.078678616,0
1.55158E-4,5.008820582,0.049223861,0.069956277,0.079824927,0
1.66542E-4,5.251356389,0.052645372,0.06820737,0.08295123,0
1.73456E-4,5.504965549,0.054711519,0.066333542,0.089516465,0
1.86256E-4,5.756198254,0.058512504,0.064584635,0.092538558,0
1.99964E-4,6.008824823,0.062549634,0.06296065,0.094518549,0
2.11235E-4,6.258357432,0.065843104,0.061461587,0.097644852,0
2.23229E-4,6.511333168,0.069322535,0.059962523,0.099624844,0
2.32631E-4,6.769139856,0.072031847,0.058588382,0.101187995,0
2.41955E-4,7.000863224,0.074703208,0.057339163,0.102646936,0
2.50117E-4,7.253875376,0.077029317,0.056089944,0.104418508,0
2.569E-4,7.508695192,0.078953313,0.054840725,0.107857441,0
2.62745E-4,7.758471157,0.080604923,0.053591505,0.109941642,0
2.80199E-4,8.005747704,0.085501673,0.052467208,0.112130054,0
2.96072E-4,8.252097142,0.089909693,0.051342911,0.116090038,0
3.06044E-4,8.515072045,0.092657436,0.050343535,0.117653189,0
3.26815E-4,8.754586646,0.098327663,0.04934416,0.122134223,0
3.341E-4,9.001982377,0.100299628,0.048469706,0.123697374,0
3.50487E-4,9.26745906,0.104703847,0.047470331,0.13078366,0
