lon,lat,BMSB_PA2_RUN1 logistic values
-39.0418061195,83.3748604175,1.32479595E-14
-42.4584727725,83.2081937515,1.00587524E-11
-37.9584727905,83.2081937515,1.32479595E-14
-34.7084728035,83.2081937515,1.32479595E-14
-77.5418059655,82.7915270865,1.0528251E-12
-67.7918060045,82.7915270865,1.32479595E-14
-71.8751393215,82.6248604205,1.32479595E-14
-43.4584727685,82.6248604205,1.32479595E-14
-40.6251394465,82.6248604205,4.4406277E-11
-78.7918059605,82.5415270875,1.32479595E-14
-24.4584728445,82.5415270875,4.5537605E-11
-51.0418060715,82.4581937545,1.613922E-15
-38.2918061225,82.4581937545,1.32479595E-14
-27.4584728325,82.4581937545,4.647897E-12
-47.2918060865,82.3748604215,1.32479595E-14
-70.0418059955,82.2915270885,1.32479595E-14
-69.2918059985,82.2915270885,1.32479595E-14
-80.0418059555,82.2081937555,1.32479595E-14
-39.5418061175,82.2081937555,1.32479595E-14
-72.7084726515,82.1248604225,1.32479595E-14
-74.8751393095,82.0415270895,1.32479595E-14
-69.9584726625,82.0415270895,2.0103443E-10
-47.3751394195,82.0415270895,4.4406277E-11
-44.4584727645,82.0415270895,4.647897E-12
-23.9584728465,82.0415270895,4.4406277E-11
-53.0418060635,81.8748604235,4.4406277E-11
-24.7084728435,81.8748604235,2.0103443E-10
-15.6251395465,81.8748604235,4.1667266E-15
-84.6251392705,81.7915270905,1.32479595E-14
-59.6251393705,81.7915270905,4.4406277E-11
-55.6251393865,81.7915270905,1.32479595E-14
-73.1251393165,81.7081937575,1.32479595E-14
-55.5418060535,81.7081937575,2.0103443E-10
-28.2918061625,81.7081937575,1.32479595E-14
-13.5418062215,81.7081937575,2.860353E-14
-85.5418059335,81.6248604245,1.32479595E-14
-40.2084727815,81.6248604245,1.32479595E-14
-20.6251395265,81.6248604245,2.6994212E-15
-13.7084728875,81.6248604245,3.36334E-14
-51.6251394025,81.5415270915,4.647897E-12
-50.2084727415,81.5415270915,9.0603997E-11
-14.7084728835,81.4581937585,2.860353E-14
-60.7918060325,81.3748604255,4.4406277E-11
-53.2084727295,81.3748604255,1.32479595E-14
-34.3751394715,81.3748604255,1.32479595E-14
-24.5418061775,81.3748604255,1.32479595E-14
-40.7918061125,81.2915270925,1.32479595E-14
-29.7084728235,81.2915270925,1.32479595E-14
-51.9584727345,81.2081937595,2.0103443E-10
-51.7084727355,81.2081937595,2.0103443E-10
-42.2084727735,81.1248604265,1.32479595E-14
-41.7918061085,81.1248604265,1.32479595E-14
-17.0418062075,81.1248604265,1.9940617E-15
-89.2084725855,81.0415270935,2.0103443E-10
